Date,Last Price,Bloomberg Issuer Default Risk Implied CDS Spread,Volume,Cumulative Total Return,High Price,Low Price,Moving Average 10 Day,RSI 3 Day,RSI 30 Day,Current Market Cap,Overridable Alpha,Overridable Adjusted Beta,Last Price,Alpha for Beta Plus Minus,Price to Sales Ratio,News Sentiment - Daily Average,Twitter Sentiment Daily Average,Book Value per Share,EBITDA,Quick Ratio,Profit Margin,Return on Invested Capital,Total Debts to Total Capital
7/11/2008,16.275,28.1996,10667022,155.4945,16.7,15.63,16.1245,64.6281,51.3022,9659169792,0.2466,0.9075,16.275,0.302,4.6187,,,,,,,,
7/14/2008,16.47,27.4981,13825074,158.5557,16.79,16.375,16.086,69.906,52.2945,9774902272,0.2361,0.9127,16.47,0.3011,4.6752,,,,,,,,
7/15/2008,17.64,27.5036,38758548,176.9231,17.935,17.125,16.1465,87.1552,57.6504,10469294080,0.2533,0.9017,17.64,0.3019,4.7166,,,,,,,,
7/16/2008,17.915,27.3515,13265314,181.2402,18.185,17.615,16.2325,89.3146,58.7757,10632505344,0.2517,0.8991,17.915,0.3069,4.5033,,,,,,,,
7/17/2008,18,20.7986,12021930,182.5746,18.91,17.3333,16.4535,90.0872,59.123,23679750144,0.2501,0.898,18,0.2998,4.4456,,,,,,,,
7/18/2008,18.62,20.5703,9731828,192.3077,18.905,17.635,16.7705,94.4656,61.5663,24495693824,0.2502,0.8973,18.62,0.292,4.393,-0.1203,,,,,,,
7/21/2008,18.41,20.7506,5109804,189.011,18.775,18.0187,17.011,77.1521,60.3034,24219426816,0.2462,0.8907,18.41,0.3051,4.5222,,,,,,,,
7/22/2008,18.635,20.5055,7229674,192.5432,18.815,18.24,17.2885,82.3508,61.1859,24515428352,0.2477,0.8924,18.635,0.3073,4.4883,0.2027,,,,,,,
7/23/2008,18.8,20.4466,6738378,195.1334,19.28,18.55,17.665,85.8839,61.8297,24732493824,0.2483,0.8926,18.8,0.3083,4.5134,,,,,,,,
7/24/2008,17.95,21.1655,6970578,181.7896,18.435,17.805,17.8715,33.7213,56.8085,23614269440,0.2427,0.9007,17.95,0.3113,4.4205,,,,,,,,
7/25/2008,17.72,21.2547,4455162,178.179,18.135,17.645,18.016,27.0524,55.5458,23311691776,0.2372,0.8991,17.72,0.2819,4.2851,,,,,,,,
7/28/2008,17.51,21.1752,5125334,174.8823,17.825,17.375,18.12,21.2869,54.4037,23035424768,0.2338,0.8989,17.51,0.2944,4.3415,0.0924,,,,,,,
7/29/2008,18.025,20.9766,3992080,182.967,18.3149,17.525,18.1585,55.8783,56.6643,23712937984,0.2437,0.9002,18.025,0.3056,4.5259,,,,,,,,
7/30/2008,17.89,21.0282,9510302,180.8477,18.475,17.5375,18.156,47.6453,55.9126,23535337472,0.239,0.8952,17.89,0.3078,4.2738,,,,,,,,
7/31/2008,17.99,20.802,8711386,182.4176,18.07,17.44,18.155,55.0105,56.3562,23666892800,0.2418,0.8929,17.99,0.3238,4.0894,,,,,,,,
8/1/2008,17.62,20.9436,13853616,176.6091,17.8,16.65,18.055,30.8914,54.266,23180136448,0.2436,0.8927,17.62,0.3189,4.1433,,,,,,,,
8/4/2008,17.08,20.5964,12065264,168.1319,17.5,16.225,17.922,15.7622,51.3884,22469734400,0.2212,0.892,17.08,0.3306,4.3327,,,,,,,,
8/5/2008,17.305,20.6025,7871584,171.664,17.4,16.65,17.789,35.5042,52.4746,22765735936,0.2231,0.8867,17.305,0.33,4.3277,,,,,,,,
8/6/2008,18.04,20.6766,9223526,183.2025,18.15,17.265,17.713,69.9791,55.8115,23732670464,0.2306,0.8882,18.04,0.329,4.339,,,,,,,,
8/7/2008,17.035,21.4199,9705276,167.4254,18.18,16.925,17.6215,33.3817,50.7693,22410534912,0.222,0.8974,17.035,0.3236,4.2838,,,,,,,,
8/8/2008,16.3,21.5956,17109004,155.887,17.225,16.25,17.4795,21.2121,47.5212,21490544640,0.2077,0.8793,16.3,0.3134,4.2838,,,,,,,,
8/11/2008,16.515,21.396,10190560,159.2622,16.58,15.895,17.38,32.077,48.5179,21774010368,0.2039,0.8775,16.515,0.3274,4.413,0.0243,,,,,,,
8/12/2008,17.27,21.5056,9002666,171.1146,17.325,16.105,17.3045,60.656,51.8406,22769430528,0.2179,0.87,17.27,0.3195,4.2901,,,,,,,,
8/13/2008,17.25,21.3259,6802510,170.8006,17.335,17.05,17.2405,59.6586,51.7491,22743062528,0.2177,0.8701,17.25,0.3169,4.2763,,,,,,,,
8/14/2008,17.295,20.9018,6114666,171.5071,17.455,17.165,17.171,61.7797,51.9465,22802391040,0.2169,0.8698,17.295,0.3178,4.2625,,,,,,,,
8/15/2008,17.075,20.9901,6894000,168.0534,17.385,16.93,17.1165,44.5874,50.8932,22512334848,0.2101,0.8663,17.075,0.333,4.2073,,,,,,,,
8/18/2008,17.075,20.998,6011552,168.0534,17.45,16.935,17.116,44.5874,50.8932,22512334848,0.2037,0.862,17.075,0.3208,4.0768,,,,,,,,
8/19/2008,17.59,20.793,6940804,176.1382,17.62,17.005,17.1445,77.5269,53.2672,23191330816,0.2158,0.8571,17.59,0.3218,4.1345,0,,,,,,,
8/20/2008,17.1,21.1291,23642466,168.4458,17.245,16.41,17.0505,41.9432,50.8477,22545295360,0.2088,0.8545,17.1,0.3218,4.1847,0.0114,,,,,,,
8/21/2008,17.045,21.1515,9389024,167.5824,17.155,16.745,17.0515,38.9345,50.5809,22472781824,0.2074,0.8543,17.045,0.3248,4.117,0.2624,,,,,,,
8/22/2008,16.99,21.1741,7768360,166.719,17.135,16.765,17.1205,35.152,50.3079,22400268288,0.2055,0.8525,16.99,0.3334,4.1145,,,,,,,,
8/25/2008,16.77,21.1125,6335718,163.2653,16.94,16.52,17.146,22.2075,49.2087,22110212096,0.2152,0.8506,16.77,0.3393,4.1885,,,,,,,,
8/26/2008,16.25,21.3363,8731026,155.102,16.835,16.135,17.044,9.632,46.7131,21424623616,0.2069,0.8487,16.25,0.3356,4.1308,,,,,,,,
8/27/2008,16.48,21.1175,7886276,158.7127,16.75,16,16.967,34.3113,47.9216,21727864832,0.2081,0.8492,16.48,0.3408,4.2324,,,,,,,,
8/28/2008,16.68,21.0329,4189396,161.8524,16.76,16.45,16.9055,51.5646,48.9628,21991550976,0.2078,0.849,16.68,0.3379,4.2123,,,,,,,,
8/29/2008,16.41,21.1474,4190054,157.6138,16.75,16.215,16.839,33.6612,47.6328,21635573760,0.208,0.8504,16.41,0.3292,4.1697,,,,,,,,
9/2/2008,16.4,21.0579,9801076,157.4568,16.86,16.375,16.7715,33.0242,47.5833,21622388736,0.2111,0.8499,16.4,0.3383,4.3628,,,,,,,,
9/3/2008,16.695,20.9329,12633808,162.0879,16.845,16.345,16.682,63.5484,49.1951,22011328512,0.2146,0.8495,16.695,0.3383,4.4607,,,,,,,,
9/4/2008,16.465,21.0301,8565112,158.4772,16.87,16.465,16.6185,41.4537,48.0045,21708087296,0.216,0.847,16.465,0.3271,4.393,,,,,,,,
9/5/2008,16.87,20.8602,8368456,164.8352,17.05,16.35,16.601,69.4807,50.2,22242054144,0.2198,0.848,16.87,0.3264,4.2123,,,,,,,,
9/8/2008,16.79,20.4078,9174685,163.5793,17.25,15.68,16.581,60.8497,49.7706,22136582144,0.2124,0.8389,16.79,0.3357,4.1571,,,,,,,,
9/9/2008,16.62,20.4816,10136288,160.9105,17.22,16.53,16.566,43.59,48.8519,21912446976,0.2144,0.8337,16.62,0.3515,3.8962,,,,,,,,
9/10/2008,17.39,20.3255,12145226,172.9984,17.61,16.77,16.68,80.7285,52.9234,22927644672,0.2222,0.8364,17.39,0.348,4.0216,,,,,,,,
9/11/2008,17.78,20.1754,13316797,179.1209,17.84,16.94,16.81,87.1539,54.8082,23441836032,0.2242,0.8379,17.78,0.3093,4.3453,,,,,,,,
9/12/2008,17.51,20.2788,14062359,174.8823,17.65,16.41,16.893,64.7387,53.2804,23085856768,0.2122,0.8327,17.51,0.3154,4.0643,0.238,,,,,,,
9/15/2008,16.79,20.8646,8967812,163.5793,17.49,16.54,16.931,31.9105,49.4759,22136582144,0.2098,0.8381,16.79,0.3156,4.0016,,,,,,,,
9/16/2008,16.57,20.958,17682904,160.1256,17.5,15.66,16.948,25.8926,48.3838,21846525952,0.2073,0.8329,16.57,0.3186,4.0417,,,,,,,,
9/17/2008,15.53,21.72,15534196,143.7991,16.67,15.52,16.8315,11.0783,43.67,20475348992,0.2019,0.8472,15.53,0.3204,4.0442,,,,,,,,
9/18/2008,16.03,21.6595,16574265,151.6483,16.5,15,16.788,37.0512,46.2733,21134569472,0.2012,0.8458,16.03,0.3144,4.1095,,,,,,,,
9/19/2008,17.32,21.9982,18715912,171.8995,17.37,15.9,16.833,70.4519,52.1726,22835353600,0.2085,0.8647,17.32,0.3969,3.5425,,,,,,,,
9/22/2008,16.2,23.2366,8481562,154.3171,17.08,16.18,16.774,41.6625,47.4893,21358702592,0.1941,0.876,16.2,0.3558,4.9951,,,8.896,11000000,2.9537,-15.1899,,0
9/23/2008,15.95,23.3543,10990557,150.3925,16.49,15.57,16.707,36.6482,46.5249,21029093376,0.1937,0.8769,15.95,0.3386,4.694,,,,,,,,
9/24/2008,16.11,23.1413,11854169,152.9042,16.38,15.56,16.579,43.2098,47.2343,21240043520,0.1956,0.8767,16.11,0.3626,4.1599,,,,,,,,
9/25/2008,16.12,23.1364,7364388,153.0612,16.47,15.95,16.413,43.7559,47.2795,21253228544,0.1921,0.8735,16.12,0.356,4.0595,,,,,,,,
9/26/2008,16.38,23.0127,7988233,157.1429,16.48,15.61,16.3,59.0966,48.4674,21596022784,0.185,0.8704,16.38,0.3574,3.9365,,,,,,,,
9/29/2008,14.12,27.3359,11788287,121.664,16.25,14.04,16.033,12.9704,40.3021,18616350720,0.1807,0.9226,14.12,0.331,3.8361,,,,,,,,
9/30/2008,15.43,27.7181,13863643,142.2292,15.43,14.19,15.919,48.1547,45.7795,20343504896,0.1948,0.9412,15.43,0.3342,3.8685,,,,,,,,
10/1/2008,14.5,28.7687,5889864,127.6295,15.29,14.39,15.816,33.6626,42.8895,19117357056,0.1834,0.9433,14.5,0.2985,3.739,,,,,,,,
10/2/2008,12.85,31.8762,17336226,101.7268,14.63,12.51,15.498,18.6919,38.4361,16941934592,0.1688,0.9688,12.85,0.3069,3.7422,,,,,,,,
10/3/2008,12.54,32.1313,20082164,96.8603,13.62,12.02,15.02,16.6102,37.6758,16533218304,0.1629,0.9699,12.54,0.0865,4.6131,,,,,,,,
10/6/2008,12.16,32.7793,21669984,90.8948,12.75,10.26,14.616,13.7868,36.7538,16032211968,0.1666,0.9692,12.16,0.0728,4.2116,,,,,,,,
10/7/2008,11.85,33.0594,13518070,86.0283,12.52,11.79,14.206,11.413,36.0101,15623495680,0.1675,0.957,11.85,0.0882,3.7811,,,,,,,,
10/8/2008,11.95,32.8242,17882868,87.5981,12.34,10.8,13.79,18.2259,36.4393,15755339776,0.1709,0.9556,11.95,0.083,4.0401,,,,,,,,
10/9/2008,11.55,33.1912,11449196,81.3187,12.44,11.22,13.333,12.4712,35.4553,15227964416,0.176,0.9361,11.55,0.0988,4.2149,,,,,,,,
10/10/2008,11.56,33.1818,15532309,81.4757,12.02,10.32,12.851,13.4955,35.5004,15241148416,0.1818,0.9358,11.56,0.1072,4.3865,,,,,,,,
10/13/2008,14.25,37.8657,14502304,123.7049,14.36,11.9,12.864,84.8813,45.9891,18787747840,0.2064,1.0266,14.25,0.1097,4.2084,0.0983,,,,,,,
10/14/2008,13.01,39.806,16394629,104.2386,15.39,13,12.622,54.0438,42.6795,17152884736,0.1954,1.0296,13.01,0.1078,3.985,0.5253,,,,,,,
10/15/2008,11.68,42.5744,10469213,83.3595,13.24,11.62,12.34,34.1077,39.5235,15399361536,0.194,1.0348,11.68,0.1083,4.0627,,,,,,,,
10/16/2008,12.48,42.4673,11131327,95.9184,12.55,11.05,12.303,50.5621,42.1838,16454112256,0.1988,1.0402,12.48,0.1212,3.7843,,,,,,,,
10/17/2008,13.02,42.239,10895230,104.3956,13.78,11.3,12.351,60.5393,43.9068,17166068736,0.211,1.0384,13.02,0.1172,3.3991,,,,,,,,
10/20/2008,13.55,41.9959,6660584,112.7159,14,12.95,12.49,69.5781,45.5541,17864841216,0.2104,1.0353,13.55,0.1172,3.8199,,,,,,,,
10/21/2008,13,42.5337,11384950,104.0816,13.85,12.75,12.605,51.2904,44.1618,17139699712,0.2101,1.0373,13,0.1223,3.8847,,,,,,,,
10/22/2008,12.31,43.6707,7529708,93.2496,12.86,11.9,12.641,34.3169,42.4769,16229978112,0.2116,1.0343,12.31,0.1226,4.1145,,,,,,,,
10/23/2008,12.55,43.4149,9645452,97.0173,12.94,11.82,12.741,43.9879,43.2559,16546403328,0.2124,1.0346,12.55,0.119,4.0336,,,,,,,,
10/24/2008,11.69,44.8701,8323523,83.5165,12.48,11,12.754,24.555,41.1883,15412545536,0.2125,1.0409,11.69,0.0958,3.8491,,,,,,,,
10/27/2008,10.5,47.9827,10108588,64.8352,11.71,10.49,12.379,12.8095,38.5505,13843604480,0.1936,1.0503,10.5,0.1087,3.8394,,,,,,,,
10/28/2008,11.8,48.2896,10939466,85.2433,11.84,10.36,12.258,51.1217,42.6977,15557573632,0.1933,1.0533,11.8,0.115,3.5545,,,,,,,,
10/29/2008,12,48.0462,8483064,88.383,12.52,11.05,12.29,55.6217,43.3066,15821261824,0.1986,1.0519,12,0.0797,3.8879,,,,,,,,
10/30/2008,12.71,47.7145,7063316,99.529,12.76,11.81,12.313,70.221,45.436,16757353472,0.2047,1.0557,12.71,0.082,3.9689,,,,,,,,
10/31/2008,12.46,47.998,13049078,95.6044,12.54,11.59,12.257,59.826,44.8228,16427743232,0.1981,1.0528,12.46,0.0699,3.9656,,,,,,,,
11/3/2008,11.89,49.1024,9102543,86.6562,12.51,11.7,12.091,39.718,43.4399,15676233728,0.1826,1.0533,11.89,0.0754,3.9527,,,,,,,,
11/4/2008,11.86,49.0878,15699751,86.1852,12.1,11.56,11.977,38.6913,43.3671,15636680704,0.1771,1.0451,11.86,0.0852,3.6192,,,,,,,,
11/5/2008,10.98,48.6549,17749486,72.3705,12,10.95,11.844,18.1024,41.2671,14476454912,0.1736,1.0499,10.98,0.0644,4.0692,,,,,,,,
11/6/2008,12.01,47.5582,15252807,88.54,12.42,11.82,11.79,57.6594,44.52,15834445824,0.1991,1.0166,12.01,0.0798,3.4347,,,,,,,,
11/7/2008,12.26,47.7207,8675354,92.4647,12.32,11.88,11.847,63.9915,45.2809,16164056064,0.1983,1.0153,12.26,0.0861,3.3894,,,,,,,,
11/10/2008,12.25,47.2477,7292718,92.3077,12.83,12.14,12.022,63.4224,45.2552,16223787008,0.1915,1.0142,12.25,0.0699,3.2728,,,,,,,,
11/11/2008,12.21,47.2916,6993267,91.6797,12.63,12.01,12.063,60.2096,45.1493,16170811392,0.1979,1.0128,12.21,0.0746,3.0333,,,,,,,,
11/12/2008,11.18,50.0937,9448435,75.5102,12.06,11.05,11.981,20.3643,42.4984,14806688768,0.1922,1.0204,11.18,0.0502,3.0236,,,,,,,,
11/13/2008,12.57,49.8899,11985678,97.3312,12.6,10.55,11.967,65.9621,46.8546,16647591936,0.2039,1.0359,12.57,0.0356,3.3344,,,,,,,,
11/14/2008,10.61,57.1683,17892508,66.562,11.58,10.58,11.782,29.8327,42.1921,14051785728,0.1828,1.0558,10.61,0.0372,3.561,,,,,,,,
11/17/2008,10.47,56.7501,10223251,64.3642,10.8,10.34,11.64,28.179,41.8841,13866371072,0.1894,1.0546,10.47,0.0372,3.5286,,,,,,,,
11/18/2008,10.11,57.0003,12554698,58.7127,10.96,9.73,11.465,23.2153,41.0863,13389590528,0.176,1.0524,10.11,0.0338,3.8912,,,,,,,,
11/19/2008,9.37,58.5192,12629493,47.0958,10.23,9.35,11.304,15.0444,39.487,12409541632,0.1746,1.0547,9.37,0.0291,3.7876,0.4453,,,,,,,
11/20/2008,9.34,58.3104,17450564,46.6248,10.32,9.22,11.037,14.7291,39.4227,12369809408,0.1851,1.0365,9.34,0.0263,3.4088,,,,,,,,
11/21/2008,10.3,58.1171,12605488,61.6954,10.3,9.42,10.841,57.4884,42.5237,13641224192,0.1905,1.0451,10.3,0.0274,3.4768,,,,,,,,
11/24/2008,11,57.3335,9498706,72.6845,11,10.48,10.716,72.5459,44.6605,14568298496,0.1885,1.044,11,0.0263,3.4962,,,,,,,,
11/25/2008,10.9,57.24,10230663,71.1146,11.3,10.33,10.585,67.4282,44.4165,14435859456,0.1896,1.0423,10.9,0.025,3.2372,,,,,,,,
11/26/2008,12.02,54.8759,10924237,88.697,12.15,10.73,10.669,85.0941,47.726,15919176704,0.2031,1.0511,12.02,0.0252,3.3538,,,,,,,,
11/28/2008,11.7,55.2986,4803572,83.6735,11.8,11.31,10.582,69.045,46.9006,15495371776,0.198,1.0497,11.7,0.0185,3.5739,0.2865,,,,,,,
12/1/2008,10.53,57.0861,10524082,65.3061,11.7,10.523,10.574,33.9392,44.0211,13945834496,0.1892,1.0513,10.53,0.012,3.2664,,,,,,,,
12/2/2008,10.74,56.7305,10192269,68.6028,11.13,10.41,10.601,41.8934,44.6521,14223956992,0.182,1.0473,10.74,0.0068,3.2275,,,,,,,,
12/3/2008,10.8,56.0454,10885761,69.5447,11.06,10.41,10.67,44.7448,44.8358,14303420416,0.177,1.045,10.8,0.0065,3.1077,,,,,,,,
12/4/2008,10,58.0181,9511274,56.9859,10.91,9.86,10.733,22.5822,42.8724,13243907072,0.1687,1.0496,10,0.0039,3.0203,,,,,,,,
12/5/2008,10.36,57.4257,14969920,62.6374,10.37,9.5,10.835,41.9802,44.0137,13720688640,0.1676,1.0489,10.36,0.0079,2.9783,,,,,,,,
12/8/2008,11.04,56.1146,12243155,73.3124,11.58,10.27,10.909,66.0689,46.1172,14621274112,0.1698,1.052,11.04,0.0212,3.0948,,,,,,,,
12/9/2008,10.09,58.4342,16183912,58.3987,11.01,10.01,10.818,35.3301,43.742,13363102720,0.1576,1.057,10.09,0.0271,3.1466,,,,,,,,
12/10/2008,9.97,58.6406,22254208,56.5149,10.03,9.6,10.725,32.4679,43.4496,13204175872,0.1523,1.0558,9.97,0.0238,2.988,,,,,,,,
12/11/2008,9.6,59.2996,15464424,50.7064,10.1,9.47,10.483,23.6185,42.5425,12714150912,0.1508,1.0565,9.6,0.0315,3.0754,,,,,,,,
12/12/2008,9.33,59.8034,21248732,46.4678,9.6,9,10.246,18.1913,41.8824,12356566016,0.1477,1.0555,9.33,0.0266,2.9265,,,,,,,,
12/15/2008,9.2,60.8547,15649655,44.427,9.59,8.99,10.113,15.6021,41.5612,12184394752,0.1512,1.056,9.2,0.0264,2.9038,,,,,,,,
12/16/2008,9.56,60.1864,14723641,50.0785,9.62,9.21,9.995,46.9608,42.8175,12661175296,0.1531,1.0524,9.56,0.0256,2.9168,,,,,,,,
12/17/2008,9.72,59.8923,11584805,52.5903,9.8,9.4,9.887,57.4906,43.3771,12873077760,0.1581,1.0516,9.72,0.0194,2.8682,,,,,,,,
12/18/2008,9.23,61.1582,12036227,44.898,9.76,9.17,9.81,30.0684,42.0726,12224126976,0.1526,1.0537,9.23,0.0076,2.7678,,,,,,,,
12/19/2008,9.5,60.639,18742340,49.1366,9.58,9.23,9.724,49.8426,43.0489,12581711872,0.1578,1.054,9.5,0.0066,2.7646,,,,,,,,
12/22/2008,9.04,62.9589,9207822,41.9152,9.572,8.8,9.524,28.9342,41.8071,11972492288,0.152,1.056,9.04,0.0057,2.29,,,8.7842,,1.9079,-4.3929,,0
12/23/2008,8.97,62.8557,6321211,40.8163,9.45,8.88,9.412,26.4057,41.6181,11879785472,0.1519,1.0559,8.97,0.0055,2.4172,,,,,,,,
12/24/2008,9.01,62.7733,2313954,41.4443,9.09,8.89,9.316,31.534,41.7737,11932761088,0.1513,1.0558,9.01,-0.0067,2.3191,,,,,,,,
12/26/2008,8.86,63.085,3415197,39.0895,9.254,8.74,9.242,22.6543,41.3462,11734102016,0.1464,1.0553,8.86,-0.024,2.1681,0.3498,,,,,,,
12/29/2008,8.55,64.7707,10689150,34.2229,9.0099,8.4,9.164,12.0956,40.461,11323540480,0.1384,1.0553,8.55,-0.0213,2.4066,,,,,,,,
12/30/2008,8.54,64.5686,9518144,34.0659,8.54,8.28,9.098,11.8289,40.4321,11310297088,0.1333,1.0528,8.54,-0.0166,2.4543,,,,,,,,
12/31/2008,8.64,64.0997,7357950,35.6358,8.78,8.47,9.006,33.7468,40.8688,11442736128,0.1323,1.0526,8.64,-0.0145,2.4543,,,,,,,,
1/2/2009,9.12,63.5106,8077016,43.1711,9.16,8.51,8.946,76.2517,42.9458,12078443520,0.1365,1.0548,9.12,-0.0244,2.4119,,,,,,,,
1/5/2009,8.75,64.4305,8074779,37.3626,9.07,8.62,8.898,43.7777,41.7757,11588418560,0.1282,1.0552,8.75,-0.0289,2.4278,,,,,,,,
1/6/2009,8.18,66.1363,24159180,28.4144,8.89,8.14,8.766,22.0639,40.0372,10833516544,0.114,1.0531,8.18,-0.0293,2.4013,,,,,,,,
1/7/2009,9.08,65.7213,44055652,42.5432,9.42,8.18,8.77,64.163,43.8537,12025467904,0.1406,1.039,9.08,-0.0262,2.4278,,,,,,,,
1/8/2009,9.26,65.3438,22458732,45.3689,9.62,8.86,8.799,69.1606,44.5834,12263858176,0.1435,1.0392,9.26,-0.0173,2.5365,,,,,,,,
1/9/2009,9.26,65.3437,11596152,45.3689,9.46,9.06,8.824,69.1606,44.5834,12263858176,0.1478,1.0377,9.26,-0.0021,2.396,,,,,,,,
1/12/2009,9.1,65.0666,7049805,42.8571,9.55,9,8.848,54.0779,44.0389,12051955712,0.1419,1.0366,9.1,-0.0026,2.5285,,,,,,,,
1/13/2009,9.16,64.9404,13059140,43.7991,9.27,8.82,8.909,59.0957,44.3028,12131419136,0.1391,1.0366,9.16,-0.0035,2.4808,,,,,,,,
1/14/2009,9.06,64.961,13515074,42.2292,9.25,8.8,8.961,46.4162,43.9455,11998980096,0.1434,1.034,9.06,-0.0052,2.4835,,,,,,,,
1/15/2009,9.16,64.7501,15714284,43.7991,9.33,8.96,9.013,59.4626,44.4093,12131419136,0.145,1.0341,9.16,0.002,2.4782,,,,,,,,
1/16/2009,9.57,64.1802,18770984,50.2355,9.7,9.18,9.058,83.7681,46.2938,12674419712,0.1521,1.0351,9.57,-0.0086,2.4941,0.5313,,,,,,,
1/20/2009,9.04,65.2695,13715070,41.9152,9.44,8.97,9.087,38.7349,44.2862,11972492288,0.1623,1.035,9.04,-0.0074,2.4967,0.3895,,,,,,,
1/21/2009,9.54,64.4333,10937959,49.7645,9.59,9.09,9.223,65.205,46.5485,12634687488,0.164,1.0362,9.54,-0.0073,2.3854,,,,,,,,
1/22/2009,9.36,64.7979,12125668,46.9388,9.62,9.05,9.251,52.8699,45.855,12396297216,0.1631,1.0364,9.36,0.0029,2.3218,,,,,,,,
1/23/2009,9.37,64.7774,12031095,47.0958,9.69,9.02,9.262,53.6013,45.9014,12409541632,0.1619,1.0363,9.37,0.0035,2.3748,,,,,,,,
1/26/2009,9.35,65.9283,7541594,46.7818,9.59,9.19,9.271,51.2167,45.8203,12383053824,0.1678,1.0339,9.35,0.0108,2.4305,,,,,,,,
1/27/2009,9.41,65.5777,4923790,47.7237,9.48,9.1888,9.302,59.3539,46.1157,12462517248,0.1611,1.0336,9.41,0.0222,2.5206,,,,,,,,
1/28/2009,9.42,65.5572,10958912,47.8807,9.54,9.11,9.328,60.9811,46.1663,12475760640,0.1536,1.0296,9.42,0.0228,2.5789,,,,,,,,
1/29/2009,9,66.447,20895646,41.2873,9.35,8.95,9.322,17.3144,44.3562,11919516672,0.1514,1.0308,9,0.0278,2.6398,,,,,,,,
1/30/2009,8.76,66.9821,19263492,37.5196,9.09,8.69,9.282,10.7291,43.3514,11601662976,0.1586,1.032,8.76,0.0282,2.608,,,,,,,,
2/2/2009,8.96,66.4664,15885660,40.6593,9.02,8.6701,9.221,39.4945,44.4364,11866541056,0.1589,1.0317,8.96,0.0268,2.5497,,,,,,,,
2/3/2009,9.17,66.0025,11547919,43.956,9.27,8.71,9.234,59.8639,45.5689,12144663552,0.1642,1.032,9.17,0.0207,2.5126,,,,,,,,
2/4/2009,9.51,65.2957,25821404,49.2936,9.61,8.99,9.231,77.9179,47.3656,12594956288,0.1726,1.0311,9.51,0.0126,2.4543,,,,,,,,
2/5/2009,9.73,64.857,16807240,52.7473,9.91,9.3,9.268,84.6288,48.5035,12886322176,0.1735,1.0313,9.73,0.0241,2.5709,,,,,,,,
2/6/2009,9.96,64.5972,8866881,56.3579,10.03,9.7,9.327,89.59,49.68,13190931456,0.1757,1.0308,9.96,0.0083,2.4914,,,,,,,,
2/9/2009,9.84,65.2665,10025043,54.4741,10.18,9.79,9.376,71.5235,49.0749,13032004608,0.1761,1.0308,9.84,0.0153,2.5418,,,,,,,,
2/10/2009,9.62,65.535,11762777,51.0204,10,9.51,9.397,46.0089,47.9668,12740638720,0.1829,1.0265,9.62,0.0129,2.4861,,,,,,,,
2/11/2009,9.48,99.0079,22852360,48.8226,9.92,9.23,9.403,34.3218,47.2643,12555224064,0.1779,1.0259,9.48,0.0157,2.4914,,,,,,,,
2/12/2009,9.26,100.0746,46314072,45.3689,9.56,8.83,9.429,21.4678,46.1651,12263858176,0.1726,1.0256,9.26,0.0104,2.4994,0,,,,,,,
2/13/2009,9.7,98.9,17829376,52.2763,9.79,9.21,9.523,63.0183,48.6365,12846589952,0.1822,1.0238,9.7,0.0103,2.677,0.0102,,,,,,,
2/17/2009,9.4,98.5195,23451854,47.5667,9.73,9.31,9.567,40.8914,47.111,12449272832,0.1759,1.021,9.4,0.0077,2.6213,,,,,,,,
2/18/2009,9.59,97.5005,14200186,50.5494,9.81,9.31,9.609,55.6762,48.1759,12700907520,0.1797,1.021,9.59,0.0113,2.6372,,,,,,,,
2/19/2009,9.38,98.2518,13151091,47.2527,9.92,9.37,9.596,39.3558,47.0918,12422785024,0.1776,1.0214,9.38,0.014,2.6584,,,,,,,,
2/20/2009,9.4,98.1792,11861362,47.5667,9.55,9.25,9.563,41.7933,47.2089,12449272832,0.1799,1.021,9.4,0.0182,2.6239,,,,,,,,
2/23/2009,9.43,95.0123,18724468,48.0377,9.57,9.32,9.51,46.6206,47.3895,12489005056,0.1847,1.0172,9.43,0.0165,2.616,0.3201,,,,,,,
2/24/2009,10.1,93.4659,21577098,58.5557,10.2,9.3,9.536,85.872,51.243,13376346112,0.1926,1.0207,10.1,0.0158,2.669,,,,,,,,
2/25/2009,9.89,94.1536,14440917,55.259,10.08,9.74,9.563,63.8115,50.0543,13098224640,0.1904,1.0211,9.89,0.0122,2.6611,,,,,,,,
2/26/2009,9.95,93.9549,17897432,56.2009,10.26,9.77,9.61,67.4007,50.3944,13177688064,0.1943,1.0202,9.95,0.0214,2.7379,0.095,,,,,,,
2/27/2009,10.03,94.1205,11304585,57.4568,10.23,9.73,9.687,72.7967,50.856,13111367680,0.1996,1.0182,10.03,0.0122,2.6982,,,,,,,,
3/2/2009,9.9,91.7382,15061332,55.416,10.15,9.81,9.707,51.869,50.0727,12941429760,0.2127,1.0136,9.9,0.0296,2.7724,,,,,,,,
3/3/2009,9.87,91.4679,13062448,54.9451,10.05,9.76,9.754,47.1746,49.8893,12902212608,0.2112,1.0138,9.87,0.0274,2.7618,,,,,,,,
3/4/2009,10.07,90.8231,17435512,58.0848,10.24,9.95,9.802,72.271,51.1241,13163656192,0.2099,1.0134,10.07,0.0359,2.6478,,,,,,,,
3/5/2009,10.04,90.9185,15969627,57.6138,10.2499,9.92,9.868,65.2917,50.9294,13124439040,0.2166,1.0085,10.04,0.0316,2.6186,,,,,,,,
