Date,Last Price,Bloomberg Issuer Default Risk Implied CDS Spread,Enterprise Value,Volume,Dividend Indicated Yld - Gross,Cumulative Total Return,High Price,Low Price,Moving Average 10 Day,RSI 3 Day,RSI 30 Day,Current Market Cap,Overridable Alpha,Overridable Adjusted Beta,Last Price
6/3/10,59.77,25.1768,1.59E+11,14254125,3.6139,-0.4181,60.15,59.55,59.76,61.6306,37.4547,1.65E+11,0.0005,0.6875,59.77
6/4/10,58.01,26.3097,1.54E+11,21785400,3.7235,-3.3504,59.0307,57.76,59.506,22.1126,33.7364,1.60E+11,-0.0011,0.6886,58.01
6/7/10,58,27.1184,1.54E+11,13844130,3.7241,-3.3671,58.55,58,59.218,21.9924,33.7168,1.60E+11,0.0019,0.6884,58
6/8/10,58.64,26.9704,1.56E+11,14941480,3.6835,-2.3008,58.71,57.87,59.025,48.739,36.1808,1.62E+11,0.003,0.6886,58.64
6/9/10,58.17,27.0743,1.55E+11,13172984,3.7133,-3.0838,58.94,57.94,58.807,35.3772,35.1871,1.60E+11,0.002,0.6887,58.17
6/10/10,58.5,27.3348,1.55E+11,16995120,3.6923,-2.534,59.13,58.35,58.691,49.8555,36.4547,1.61E+11,-0.0002,0.6878,58.5
6/11/10,58.46,27.3434,1.55E+11,14712954,3.6948,-2.6007,58.48,57.935,58.634,47.9042,36.3656,1.61E+11,-0.0014,0.6879,58.46
6/14/10,58.42,27.8686,1.55E+11,10523926,3.6974,-2.6673,59.1,58.38,58.646,45.2476,36.2738,1.61E+11,-0.0013,0.6878,58.42
6/15/10,59.14,27.714,1.57E+11,11103431,3.6524,-1.4677,59.16,58.55,58.684,78.0753,39.1349,1.63E+11,-0.0013,0.6878,59.14
6/16/10,59.24,27.6919,1.57E+11,8637467,3.6462,-1.3011,59.58,58.78,58.635,80.5098,39.525,1.63E+11,-0.001,0.6878,59.24
6/17/10,59.18,27.705,1.57E+11,11723066,3.6499,-1.4011,59.44,58.65,58.576,73.195,39.3684,1.63E+11,-0.0013,0.6878,59.18
6/18/10,59.18,27.705,1.57E+11,16845436,3.6499,-1.4011,59.29,58.85,58.693,73.195,39.3684,1.63E+11,0.0011,0.6875,59.18
6/21/10,59.13,28.7815,1.57E+11,12143507,3.653,-1.4844,59.8,58.92,58.806,62.5409,39.2298,1.63E+11,0.0002,0.6875,59.13
6/22/10,59.16,28.7737,1.57E+11,13824070,3.6511,-1.4344,60.09,59.12,58.858,66.8797,39.3623,1.63E+11,0.002,0.6871,59.16
6/23/10,59.24,28.7558,1.57E+11,12659602,3.6462,-1.3011,59.42,58.71,58.965,77.3663,39.7249,1.63E+11,0.0026,0.6871,59.24
6/24/10,59.6,28.676,1.58E+11,18216216,3.6242,-0.7013,59.94,59.03,59.075,92.7853,41.3575,1.64E+11,0.0039,0.6865,59.6
6/25/10,58.7,28.8772,1.56E+11,45012828,3.6797,-2.2008,59.87,58.63,59.099,26.1024,38.6502,1.62E+11,-0.0005,0.6862,58.7
6/28/10,59.45,29.7151,1.58E+11,15834242,3.6333,-0.9512,59.79,58.81,59.202,61.0727,41.9274,1.64E+11,0.0017,0.686,59.45
6/29/10,59.24,29.7621,1.57E+11,20239928,3.6462,-1.3011,59.42,58.68,59.212,50.9468,41.2885,1.63E+11,0.0043,0.6849,59.24
6/30/10,59.06,29.8033,1.57E+11,15802190,3.6573,-1.601,59.61,58.94,59.194,41.9947,40.7381,1.63E+11,0.0047,0.6849,59.06
7/1/10,59.07,29.8011,1.57E+11,17973704,3.6567,-1.5843,59.25,58.65,59.183,42.8318,40.7835,1.63E+11,0.0044,0.6848,59.07
7/2/10,59.08,29.1859,1.56E+11,10534820,3.6561,-1.5677,59.59,58.85,59.173,44.0431,40.8303,1.63E+11,0.0032,0.6852,59.08
7/6/10,59.08,30.1949,1.56E+11,15461192,3.6561,-1.5677,59.6,58.669,59.168,44.0431,40.8303,1.63E+11,0,0.6853,59.08
7/7/10,60.61,30.5816,1.60E+11,17280180,3.5638,0.9814,60.7,59.035,59.313,93.2535,47.6173,1.67E+11,0.0019,0.6861,60.61
7/8/10,61.38,30.4113,1.62E+11,15900447,3.5191,2.2643,61.73,60.64,59.527,95.9453,50.5692,1.69E+11,0.0023,0.686,61.38
7/9/10,60.54,30.5971,1.60E+11,12174104,3.5679,0.8648,61.07,60.38,59.621,58.0465,47.5455,1.67E+11,-0.0035,0.6864,60.54
7/12/10,60.21,31.5991,1.59E+11,10797127,3.5874,0.315,60.54,60.06,59.772,47.0862,46.4176,1.66E+11,-0.0068,0.6863,60.21
7/13/10,60.5,31.5399,1.60E+11,10924403,3.5702,0.7982,60.96,60.44,59.877,57.6316,47.5488,1.67E+11,-0.0074,0.6862,60.5
7/14/10,60.62,31.5124,1.60E+11,9668481,3.5632,0.9981,60.6755,60.05,60.015,62.2956,48.0185,1.67E+11,-0.007,0.6861,60.62
7/15/10,60.26,31.5942,1.59E+11,12839210,3.5845,0.3983,60.75,59.9,60.135,41.659,46.72,1.66E+11,-0.0133,0.6869,60.26
7/16/10,59.44,31.7838,1.57E+11,17569836,3.6339,-0.9679,60.19,59.25,60.172,19.5413,43.9212,1.64E+11,-0.0118,0.6872,59.44
7/19/10,59.57,32.0364,1.57E+11,10277477,3.626,-0.7513,59.79,59.365,60.221,28.5609,44.4668,1.64E+11,-0.0076,0.6875,59.57
7/20/10,58.58,31.9332,1.54E+11,22305296,3.6873,-2.4007,58.77,58,60.171,12.5237,41.3013,1.62E+11,-0.0121,0.6868,58.58
7/21/10,57.12,32.2869,1.50E+11,25707586,3.7815,-4.8332,58.8,56.87,59.822,5.5856,37.2552,1.58E+11,-0.0157,0.6874,57.12
7/22/10,57.02,32.9719,1.50E+11,17973186,3.7881,-4.9998,57.62,56.86,59.386,5.2848,36.9984,1.57E+11,-0.0196,0.6864,57.02
7/23/10,57.63,32.8192,1.52E+11,15076578,3.748,-3.9835,57.64,57,59.095,36.5498,39.6247,1.59E+11,-0.0187,0.6865,57.63
7/26/10,57.74,32.8706,1.52E+11,11777269,3.7409,-3.8002,58.01,57.48,58.848,41.7507,40.0906,1.59E+11,-0.0242,0.6876,57.74
7/27/10,58.1,32.4129,1.53E+11,16963932,3.7177,-3.2004,58.44,57.62,58.608,58.4644,41.6159,1.60E+11,-0.0228,0.6876,58.1
7/28/10,57.83,32.4792,1.52E+11,13503670,3.7351,-3.6503,58.25,57.65,58.329,44.1974,40.8098,1.59E+11,-0.0229,0.6876,57.83
7/29/10,57.83,32.4791,1.52E+11,13036741,3.7351,-3.6503,58.27,57.71,58.086,44.1974,40.8098,1.59E+11,-0.02,0.6884,57.83
7/30/10,58.09,32.4154,1.53E+11,12984935,3.7184,-3.2171,58.36,57.27,57.951,63.4974,41.9682,1.60E+11,-0.0162,0.689,58.09
8/2/10,58.72,31.6255,1.55E+11,11455593,3.6785,-2.1675,58.88,58.41,57.866,83.8274,44.682,1.62E+11,-0.022,0.6899,58.72
8/3/10,59.35,31.4557,1.56E+11,10855082,3.6394,-1.1178,59.6,58.71,57.943,91.1886,47.2345,1.64E+11,-0.0194,0.6897,59.35
8/4/10,59.74,31.3646,1.58E+11,10508781,3.6157,-0.4681,59.93,59.23,58.205,93.8064,48.749,1.65E+11,-0.0187,0.6897,59.74
8/5/10,59.76,30.9878,1.58E+11,9796671,3.6145,-0.4347,59.89,59.512,58.479,93.9448,48.8269,1.65E+11,-0.0196,0.6893,59.76
8/6/10,59.96,30.9421,1.58E+11,8524039,3.6024,-0.1015,60,59.25,58.712,95.4647,49.6193,1.65E+11,-0.02,0.6891,59.96
8/9/10,60.05,30.0653,1.58E+11,6678311,3.597,0.0484,60.25,59.79,58.943,96.1218,49.9799,1.66E+11,-0.0206,0.6893,60.05
8/10/10,59.43,30.2052,1.57E+11,13550737,3.6345,-0.9845,59.81,58.9,59.076,38.4927,47.5545,1.64E+11,-0.022,0.6894,59.43
8/11/10,58.5,30.4205,1.54E+11,11470282,3.6923,-2.534,58.95,58.3,59.143,16.387,44.2245,1.61E+11,-0.0221,0.6895,58.5
8/12/10,58.52,30.4158,1.54E+11,8240896,3.691,-2.5007,58.71,58.1,59.212,17.9078,44.3113,1.61E+11,-0.0228,0.6897,58.52
8/13/10,58.15,30.5211,1.53E+11,8549872,3.7145,-3.1171,58.49,58.06,59.218,11.9011,43.0303,1.60E+11,-0.0226,0.6897,58.15
8/16/10,58.01,29.7676,1.53E+11,8751175,3.7235,-3.3504,58.11,57.47,59.147,9.9977,42.5489,1.60E+11,-0.0234,0.6899,58.01
8/17/10,59.22,30.0473,1.56E+11,13479045,3.6474,-1.3344,59.48,58.5,59.134,70.7155,47.7734,1.63E+11,-0.0205,0.6904,59.22
8/18/10,59.35,30.0171,1.56E+11,10535005,3.6394,-1.1178,59.82,59.03,59.095,73.5872,48.296,1.63E+11,-0.0202,0.6904,59.35
8/19/10,58.72,30.1639,1.54E+11,11949610,3.6785,-2.1675,59.18,58.4,58.991,42.9626,45.989,1.62E+11,-0.0217,0.6906,58.72
8/20/10,58.74,30.1592,1.55E+11,11286110,3.6772,-2.1341,58.91,58.49,58.869,44.071,46.0736,1.62E+11,-0.0204,0.6907,58.74
8/23/10,58.87,29.1861,1.55E+11,8843937,3.6691,-1.9176,59.35,58.81,58.751,52.9797,46.6356,1.62E+11,-0.0194,0.6909,58.87
8/24/10,58.01,29.3841,1.53E+11,14938364,3.7235,-3.3504,58.69,57.8591,58.609,20.5299,43.5309,1.60E+11,-0.0207,0.6911,58.01
8/25/10,57.98,29.3915,1.52E+11,11678778,3.7254,-3.4004,58.2,57.84,58.557,19.8924,43.4266,1.60E+11,-0.0211,0.6911,57.98
8/26/10,57.8,29.4342,1.52E+11,12841826,3.737,-3.7003,58.22,57.78,58.485,15.5472,42.7901,1.59E+11,-0.0203,0.6911,57.8
8/27/10,57.6,29.4821,1.51E+11,11675081,3.75,-3.1338,57.88,56.99,58.43,11.3977,42.0811,1.59E+11,-0.0233,0.6905,57.6
8/30/10,57.3,29.0635,1.51E+11,9240009,3.7696,-3.6383,57.8,57.26,58.359,7.1213,41.0263,1.58E+11,-0.0247,0.6906,57.3
8/31/10,57.02,29.1377,1.50E+11,14572496,3.7881,-4.1092,57.44,57,58.139,4.6689,40.0569,1.57E+11,-0.0257,0.6906,57.02
9/1/10,58.29,29.4684,1.53E+11,11603673,3.7056,-1.9734,58.36,57.44,58.033,71.4836,46.0396,1.61E+11,-0.0243,0.6911,58.29
9/2/10,58.61,29.3925,1.54E+11,8084487,3.6854,-1.4353,58.79,58.3,58.022,77.4556,47.4078,1.61E+11,-0.0241,0.6911,58.61
9/3/10,58.93,29.3173,1.55E+11,7533329,3.6654,-0.8971,59,58.5,58.041,82.8446,48.752,1.62E+11,-0.0241,0.6911,58.93
9/7/10,58.7,28.9312,1.54E+11,5626433,3.6797,-1.2839,58.97,58.63,58.024,65.8691,47.8428,1.62E+11,-0.0263,0.6905,58.7
9/8/10,58.85,28.8962,1.55E+11,8412485,3.6703,-1.0317,59.03,58.42,58.108,71.5683,48.4909,1.62E+11,-0.0264,0.6904,58.85
9/9/10,59.82,28.6732,1.58E+11,14077675,3.6108,0.5996,60.0282,59.26,58.292,89.1471,52.4441,1.65E+11,-0.0249,0.6912,59.82
9/10/10,59.98,28.6371,1.58E+11,8358704,3.6012,0.8687,60,59.77,58.51,90.587,53.0588,1.65E+11,-0.0239,0.6913,59.98
9/13/10,60.32,27.9991,1.59E+11,10706503,3.5809,1.4404,60.38,59.92,58.782,93.3847,54.3558,1.66E+11,-0.0229,0.6933,60.32
9/14/10,60.58,27.9452,1.60E+11,9912823,3.5655,1.8777,60.97,60.25,59.11,95.0666,55.3322,1.67E+11,-0.0219,0.6932,60.58
9/15/10,61.05,27.8424,1.61E+11,9111441,3.5381,2.6681,61.15,60.5,59.513,97.0798,57.0502,1.68E+11,-0.0207,0.6933,61.05
9/16/10,61.29,27.7905,1.62E+11,10496243,3.5242,3.0717,61.39,60.76,59.813,97.7752,57.9055,1.69E+11,-0.0185,0.6936,61.29
