Pricing Date,"CF Industries Holdings, Inc. (NYSE:CF) - Share Pricing","CF Industries Holdings, Inc. (NYSE:CF) - Day High Price","CF Industries Holdings, Inc. (NYSE:CF) - Day Low Price","CF Industries Holdings, Inc. (NYSE:CF) - Day Open Price","CF Industries Holdings, Inc. (NYSE:CF) - Volume","CF Industries Holdings, Inc. (NYSE:CF) - Total Enterprise Value","CF Industries Holdings, Inc. (NYSE:CF) - Short Interest as % of Shares Outstanding","CF Industries Holdings, Inc. (NYSE:CF) - Dividend Yield","CF Industries Holdings, Inc. (NYSE:CF) - Shares Sold Short","CF Industries Holdings, Inc. (NYSE:CF) - Shares Outstanding","CF Industries Holdings, Inc. (NYSE:CF) - Market Cap/Total Revenues","CF Industries Holdings, Inc. (NYSE:CF) - P/BV","CF Industries Holdings, Inc. (NYSE:CF) - Latest Annualized Dividend Per Share"
"Monday, March 19, 2012",36.634,37.452,36.59,37.022,7211035,12785338920,0.03936772,0.008735,12888205,327380000,1.966781,2.635359,0.32
"Tuesday, March 20, 2012",36.798,37.44,36.34,36.922,9910350,12839029240,0.03936772,0.008696,12888205,327380000,1.975586,2.647157,0.32
"Wednesday, March 21, 2012",37.208,37.334,36.606,36.92,6113385,12973255040,0.03936772,0.0086,12888205,327380000,1.997598,2.676651,0.32
"Thursday, March 22, 2012",36.488,37.266,36.16,36.8,7280795,12737541440,0.03936772,0.00877,12888205,327380000,1.958943,2.624856,0.32
"Friday, March 23, 2012",37.752,37.86,36.77,36.982,10602090,13151349760,0.03936772,0.008476,12888205,327380000,2.026804,2.715785,0.32
"Monday, March 26, 2012",37.606,38.278,37.118,38.01,9770135,13103552280,0.03929638,0.008509,12864850,327380000,2.018965,2.705282,0.32
"Tuesday, March 27, 2012",37.506,38.278,37.45,37.65,7263685,13070814280,0.03929638,0.008531,12864850,327380000,2.013597,2.698088,0.32
"Wednesday, March 28, 2012",36.624,37.582,36.014,37.564,8398720,12782065120,0.03929638,0.008737,12864850,327380000,1.966244,2.63464,0.32
"Thursday, March 29, 2012",35.9,36.45,35.036,36.286,13241220,12545042000,0.03929638,0.008913,12864850,327380000,1.927375,2.582557,0.32
"Friday, March 30, 2012",36.53,36.964,36.052,36.586,9452420,12751291400,0.03929638,0.008759,12864850,327380000,1.961198,2.627877,0.32
"Monday, April 02, 2012",37.558,37.656,36.33,36.64,7546830,13108307150,0.03923107,0.00852,12864850,327925000,2.019745,2.701829,0.32
"Tuesday, April 03, 2012",37.656,37.956,37.234,37.586,7664925,13140443800,0.03923107,0.008497,12864850,327925000,2.025015,2.708879,0.32
"Wednesday, April 04, 2012",37.42,37.738,37.023,37.186,7703935,13063053500,0.03923107,0.008551,12864850,327925000,2.012324,2.691902,0.32
"Thursday, April 05, 2012",37.328,37.988,37.014,37.464,6170710,13032884400,0.03923107,0.008572,12864850,327925000,2.007377,2.685284,0.32
"Monday, April 09, 2012",36.548,37.128,36.35,36.638,6196525,12777102900,0.03923107,0.008755,12864850,327925000,1.965431,2.629172,0.32
"Tuesday, April 10, 2012",35.808,36.75,35.638,36.302,8057000,12534438400,0.03923107,0.008936,12864850,327925000,1.925636,2.575939,0.32
"Wednesday, April 11, 2012",36.37,36.84,36.276,36.334,6962300,12718732250,0.032824,0.008798,10763810,327925000,1.955858,2.616367,0.32
"Thursday, April 12, 2012",37.778,38.1,36.468,36.558,8652235,13180450650,0.032824,0.00847,10763810,327925000,2.031576,2.717655,0.32
"Friday, April 13, 2012",37.25,38.18,37.11,37.77,8256805,13007306250,0.032824,0.00859,10763810,327925000,2.003182,2.679672,0.32
"Monday, April 16, 2012",36.556,37.794,36.33,37.44,7831225,12779726300,0.032824,0.008753,10763810,327925000,1.965861,2.629748,0.32
"Tuesday, April 17, 2012",37.35,37.55,36.5,36.794,5731105,13040098750,0.032824,0.008567,10763810,327925000,2.00856,2.686866,0.32
"Wednesday, April 18, 2012",37.254,37.966,36.918,37.06,8350635,13008617950,0.032824,0.008589,10763810,327925000,2.003397,2.67996,0.32
"Thursday, April 19, 2012",37.16,37.676,36.826,37.356,4455525,12977793000,0.032824,0.008611,10763810,327925000,1.998342,2.673198,0.32
"Friday, April 20, 2012",37.334,37.716,37.208,37.29,4301720,13034851950,0.032824,0.008571,10763810,327925000,2.007699,2.685715,0.32
"Monday, April 23, 2012",36.462,37.098,35.942,36.8,7323145,12748901350,0.032824,0.008776,10763810,327925000,1.960806,2.622986,0.32
"Tuesday, April 24, 2012",36.28,36.938,36.102,36.426,6243330,12689219000,0.02810101,0.00882,9215025,327925000,1.951019,2.609893,0.32
"Wednesday, April 25, 2012",38.448,38.47,37.026,37.226,10593685,13400160400,0.02810101,0.008322,9215025,327925000,2.067606,2.765854,0.32
"Thursday, April 26, 2012",38.598,39.058,37.888,38.25,9908010,13449349150,0.02810101,0.00829,9215025,327925000,2.075673,2.776644,0.32
"Friday, April 27, 2012",39.594,39.878,38.576,38.766,9463940,13775962450,0.02810101,0.008082,9215025,327925000,2.129235,2.848294,0.32
"Monday, April 30, 2012",38.612,39.736,38.546,39.558,7804990,13453940100,0.02810101,0.008287,9215025,327925000,2.076426,2.777651,0.32
"Tuesday, May 01, 2012",39.042,39.374,38.172,38.616,8023530,13594947850,0.02810101,0.008196,9215025,327925000,2.09955,2.808585,0.32
"Wednesday, May 02, 2012",40.026,40.248,39.248,39.502,11894380,13917626050,0.02810101,0.007994,9215025,327925000,2.152466,2.879371,0.32
"Thursday, May 03, 2012",39.496,40.664,38.96,40.202,11697520,13285325800,0.02810101,0.008102,9215025,327925000,2.007552,2.622709,0.32
"Friday, May 04, 2012",36.782,38.984,36.322,38.848,19187395,12405084580,0.02807832,0.008699,9215025,328190000,1.871112,2.445688,0.32
"Monday, May 07, 2012",36.782,37.472,36.066,36.162,9536050,12405084580,0.02807832,0.008699,9215025,328190000,1.871112,2.445688,0.32
"Tuesday, May 08, 2012",36.58,36.652,35.494,36.458,10623570,12338790200,0.02807832,0.008747,9215025,328190000,1.860837,2.432256,0.32
"Wednesday, May 09, 2012",35.038,35.906,34.7,35.058,11986435,11832721220,0.02908477,0.009132,9545330,328190000,1.782394,2.329727,0.32
"Thursday, May 10, 2012",34.434,35.546,34.246,35.514,10420440,11634494460,0.02908477,0.009293,9545330,328190000,1.751669,2.289566,0.32
"Friday, May 11, 2012",34.436,34.89,33.62,34.14,8198500,11635150840,0.02908477,0.009292,9545330,328190000,1.751771,2.289699,0.32
"Monday, May 14, 2012",33.156,33.924,33.14,33.796,9742055,11215067640,0.02908477,0.009651,9545330,328190000,1.686657,2.20459,0.32
"Tuesday, May 15, 2012",32.712,33.7,32.604,33.392,7894340,11069351280,0.02908477,0.009782,9545330,328190000,1.66407,2.175067,0.32
"Wednesday, May 16, 2012",32.106,33.302,31.91,32.888,8395850,10870468140,0.02908477,0.009966,9545330,328190000,1.633243,2.134774,0.32
"Thursday, May 17, 2012",30.85,32.552,30.834,32.362,12876440,10458261500,0.02908477,0.010372,9545330,328190000,1.569349,2.05126,0.32
"Friday, May 18, 2012",31.402,32.068,31.054,31.134,10755215,10639422380,0.02908477,0.01019,9545330,328190000,1.59743,2.087964,0.32
"Monday, May 21, 2012",33.23,33.314,31.324,31.324,9177580,11239353700,0.02908477,0.009629,9545330,328190000,1.690421,2.20951,0.32
"Tuesday, May 22, 2012",32.296,33.426,32.084,33.426,10864055,10932824240,0.02908477,0.009908,9545330,328190000,1.642908,2.147407,0.32
"Wednesday, May 23, 2012",33.464,33.568,31.784,31.96,8844375,11316150160,0.02908477,0.009562,9545330,328190000,1.702325,2.225069,0.32
"Thursday, May 24, 2012",33.616,34.356,33.042,33.676,9898600,11366035040,0.02908477,0.009519,9545330,328190000,1.710057,2.235176,0.32
"Friday, May 25, 2012",33.312,33.888,33.038,33.6,6077345,11266265280,0.02908477,0.009606,9545330,328190000,1.694592,2.214962,0.32
"Tuesday, May 29, 2012",34.64,34.761,33.688,33.698,7241830,11702101600,0.02485816,0.009237,8158200,328190000,1.762148,2.303263,0.32
"Wednesday, May 30, 2012",34.516,34.882,33.866,34.17,8409030,11661406040,0.02485816,0.009271,8158200,328190000,1.75584,2.295018,0.32
"Thursday, May 31, 2012",34.192,34.564,33.804,34.428,7319505,11555072480,0.02485816,0.009358,8158200,328190000,1.739358,2.273475,0.32
"Friday, June 01, 2012",32.418,33.52,32.144,33.208,9136850,10972863420,0.02485816,0.009871,8158200,328190000,1.649114,2.155519,0.32
"Monday, June 04, 2012",31.95,32.734,31.322,32.624,7351475,10819270500,0.02485816,0.010015,8158200,328190000,1.625307,2.124401,0.32
"Tuesday, June 05, 2012",33.368,33.52,31.804,31.804,6863025,11284643920,0.02485816,0.00959,8158200,328190000,1.697441,2.218686,0.32
"Wednesday, June 06, 2012",33.784,34.216,33.686,33.82,6429935,11421170960,0.02485816,0.009471,8158200,328190000,1.718603,2.246346,0.32
"Thursday, June 07, 2012",33.27,34.538,33.16,34.484,7133710,11252481300,0.02485816,0.009618,8158200,328190000,1.692456,2.21217,0.32
"Friday, June 08, 2012",34.104,34.104,32.84,33.236,5423675,11526191760,0.02485816,0.009383,8158200,328190000,1.734882,2.267624,0.32
"Monday, June 11, 2012",33.284,34.758,33.264,34.702,5418460,11257075960,0.0303533,0.009614,9961650,328190000,1.693168,2.213101,0.32
"Tuesday, June 12, 2012",33.748,33.9,33.16,33.636,4727530,11409356120,0.0303533,0.009482,9961650,328190000,1.716772,2.243953,0.32
"Wednesday, June 13, 2012",32.828,33.668,32.564,33.668,6099490,11107421320,0.0303533,0.009747,9961650,328190000,1.669971,2.18278,0.32
"Thursday, June 14, 2012",32.762,33.08,32.376,32.858,4298720,11085760780,0.0303533,0.009767,9961650,328190000,1.666614,2.178392,0.32
"Friday, June 15, 2012",33.022,33.112,32.427,32.904,4718185,11171090180,0.0303533,0.00969,9961650,328190000,1.67984,2.19568,0.32
"Monday, June 18, 2012",34.182,34.33,32.824,32.824,5705115,11551790580,0.0303533,0.009361,9961650,328190000,1.738849,2.27281,0.32
"Tuesday, June 19, 2012",36.172,36.182,34.556,34.56,11777640,12204888680,0.0303533,0.008846,9961650,328190000,1.840081,2.405128,0.32
"Wednesday, June 20, 2012",35.892,36.288,35.378,36.196,7206645,12112995480,0.0303533,0.008915,9961650,328190000,1.825838,2.38651,0.32
"Thursday, June 21, 2012",35.016,36.05,34.88,35.924,4247570,11825501040,0.0303533,0.009138,9961650,328190000,1.781275,2.328264,0.32
"Friday, June 22, 2012",35.538,35.76,35.112,35.224,8348090,11996816220,0.0303533,0.009004,9961650,328190000,1.80783,2.362972,0.32
"Monday, June 25, 2012",36.732,37.156,35.902,36.008,9535425,12388675080,0.0303533,0.008711,9961650,328190000,1.868569,2.442363,0.32
"Tuesday, June 26, 2012",37.786,38.15,37.04,37.104,10389535,12734587340,0.02469262,0.008468,8103870,328190000,1.922186,2.512445,0.32
"Wednesday, June 27, 2012",38.078,38.8,37.708,38.12,9527280,12830418820,0.02469262,0.008403,8103870,328190000,1.93704,2.531861,0.32
"Thursday, June 28, 2012",38.008,38.062,37.178,37.376,6864335,12807445520,0.02469262,0.008419,8103870,328190000,1.933479,2.527206,0.32
"Friday, June 29, 2012",38.748,39.16,38.304,39.124,7836260,13050306120,0.02469262,0.008258,8103870,328190000,1.971123,2.57641,0.32
"Monday, July 02, 2012",38.688,39.342,38.31,39.152,4514280,13030614720,0.02469262,0.008271,8103870,328190000,1.968071,2.57242,0.32
"Tuesday, July 03, 2012",39.87,39.99,38.884,38.884,5408230,13418535300,0.02469262,0.008026,8103870,328190000,2.0282,2.651013,0.32
"Thursday, July 05, 2012",39.952,40.466,39.448,39.812,6125825,13445446880,0.02469262,0.008009,8103870,328190000,2.032371,2.656465,0.32
"Friday, July 06, 2012",39.234,39.54,38.94,39.362,4815885,13209806460,0.02469262,0.008156,8103870,328190000,1.995846,2.608725,0.32
"Monday, July 09, 2012",39.13,39.852,38.954,39.6,5185095,13175674700,0.02469262,0.008177,8103870,328190000,1.990556,2.60181,0.32
"Tuesday, July 10, 2012",38.194,39.368,38.02,39.266,5317185,12868488860,0.02469262,0.008378,8103870,328190000,1.942941,2.539574,0.32
"Wednesday, July 11, 2012",38.938,39.504,38.308,39.2,9865420,13112662220,0.02946822,0.008218,9671175,328190000,1.980789,2.589043,0.32
"Thursday, July 12, 2012",38.698,38.962,38.032,38.622,6613960,13033896620,0.02946822,0.008269,9671175,328190000,1.96858,2.573085,0.32
"Friday, July 13, 2012",39.04,39.3,38.51,38.834,5044275,13146137600,0.02946822,0.008196,9671175,328190000,1.985978,2.595825,0.32
"Monday, July 16, 2012",39.73,40.07,38.6,38.866,7033855,13372588700,0.02946822,0.008054,9671175,328190000,2.021078,2.641704,0.32
"Tuesday, July 17, 2012",40.728,41.022,39.976,39.976,9860900,13700122320,0.02946822,0.007857,9671175,328190000,2.071847,2.708063,0.32
"Wednesday, July 18, 2012",41.244,41.686,40.87,41.136,8133795,13869468360,0.02946822,0.007758,9671175,328190000,2.098096,2.742372,0.32
"Thursday, July 19, 2012",40.73,41.222,40.45,41.194,5324605,13700778700,0.02946822,0.007856,9671175,328190000,2.071948,2.708196,0.32
"Friday, July 20, 2012",40.554,40.948,39.8,40.298,6478170,13643017260,0.02946822,0.00789,9671175,328190000,2.062995,2.696493,0.32
"Monday, July 23, 2012",39.588,40.206,39.236,39.626,6257415,13325985720,0.02946822,0.008083,9671175,328190000,2.013855,2.632263,0.32
"Tuesday, July 24, 2012",38.794,40,38.274,39.74,8484905,13065402860,0.02633493,0.008248,8642860,328190000,1.973463,2.579468,0.32
"Wednesday, July 25, 2012",39.118,39.34,38.234,39.14,6126965,13171736420,0.02633493,0.00818,8642860,328190000,1.989945,2.601012,0.32
"Thursday, July 26, 2012",38.924,39.72,38.44,39.42,6255945,13108067560,0.02633493,0.008221,8642860,328190000,1.980077,2.588112,0.32
"Friday, July 27, 2012",40.058,40.24,38.996,39.346,6388240,13480235020,0.02633493,0.007988,8642860,328190000,2.037764,2.663514,0.32
"Monday, July 30, 2012",39.5,40.176,39.348,40.148,4469880,13297105000,0.02633493,0.008101,8642860,328190000,2.009378,2.626411,0.32
"Tuesday, July 31, 2012",39.152,39.762,38.986,39.644,5781235,13182894880,0.02633493,0.008173,8642860,328190000,1.991675,2.603272,0.32
"Wednesday, August 01, 2012",38.924,39.674,38.9,39.458,4405500,13108067560,0.02633493,0.008221,8642860,328190000,1.980077,2.588112,0.32
"Thursday, August 02, 2012",38.878,39.32,38.176,38.462,5628075,13092970820,0.02633493,0.00823,8642860,328190000,1.977737,2.585054,0.32
"Friday, August 03, 2012",40.404,41.022,40.006,40.128,9359735,13593788760,0.02633493,0.00792,8642860,328190000,2.055365,2.68652,0.32
"Monday, August 06, 2012",40.692,40.898,39.722,40.742,7455955,14057307480,0.02633493,0.007863,8642860,328190000,2.091444,2.606382,0.32
"Tuesday, August 07, 2012",41.214,41.532,39.992,40.542,12023535,13622570790,0.02757025,0.007764,8642860,313485000,2.023361,2.571816,0.32
"Wednesday, August 08, 2012",41.486,42.25,40.976,41.15,7572235,13707838710,0.02757025,0.007713,8642860,313485000,2.036714,2.588789,0.32
"Thursday, August 09, 2012",42.572,43.036,41.22,41.282,8577180,14048283420,0.02438058,0.007516,7642945,313485000,2.09003,2.656557,0.32
"Friday, August 10, 2012",41.59,42.52,41.324,42.404,8697815,13740441150,0.02438058,0.007694,7642945,313485000,2.04182,2.595279,0.32
"Monday, August 13, 2012",41.744,42.056,41.336,41.954,5535170,13788717840,0.02438058,0.007665,7642945,313485000,2.049381,2.604889,0.32
"Tuesday, August 14, 2012",41.622,42.24,41.526,42.04,4483660,13750472670,0.02438058,0.007688,7642945,313485000,2.043391,2.597276,0.32
"Wednesday, August 15, 2012",42.304,42.336,41.544,41.736,4752505,13964269440,0.02438058,0.007564,7642945,313485000,2.076873,2.639834,0.32
"Thursday, August 16, 2012",43.218,43.37,42.116,42.298,6518355,14250794730,0.02438058,0.007404,7642945,313485000,2.121745,2.696869,0.32
"Friday, August 17, 2012",43.326,43.496,43.084,43.272,4126015,14284651110,0.02438058,0.007385,7642945,313485000,2.127047,2.703608,0.32
"Monday, August 20, 2012",43.116,43.65,42.59,43.3,5050190,14218819260,0.02438058,0.007421,7642945,313485000,2.116738,2.690504,0.32
"Tuesday, August 21, 2012",42.28,43.36,42.1,43.008,4659165,13956745800,0.02438058,0.007568,7642945,313485000,2.075695,2.638336,0.32
"Wednesday, August 22, 2012",42.76,42.76,41.812,42.254,3583700,14107218600,0.02438058,0.007483,7642945,313485000,2.09926,2.668289,0.32
"Thursday, August 23, 2012",41.346,42.602,41.256,42.51,5010900,13663950810,0.02438058,0.007739,7642945,313485000,2.029841,2.580053,0.32
"Friday, August 24, 2012",41.518,41.778,41.132,41.416,4541050,13717870230,0.02690031,0.007707,8432845,313485000,2.038285,2.590786,0.32
"Monday, August 27, 2012",41.188,41.524,41.056,41.524,2723755,13614420180,0.02690031,0.007769,8432845,313485000,2.022084,2.570193,0.32
"Tuesday, August 28, 2012",41.36,41.524,40.876,41,3798640,13668339600,0.02690031,0.007736,8432845,313485000,2.030528,2.580926,0.32
"Wednesday, August 29, 2012",41.5,41.598,40.962,41.536,4152185,13712227500,0.02690031,0.00771,8432845,313485000,2.037402,2.589663,0.32
"Thursday, August 30, 2012",40.712,41.438,40.49,41.438,2829280,13465201320,0.02690031,0.00786,8432845,313485000,1.998716,2.54049,0.32
"Friday, August 31, 2012",41.402,41.654,40.626,41.08,3455805,13681505970,0.02690031,0.007729,8432845,313485000,2.03259,2.583547,0.32
"Tuesday, September 04, 2012",40.95,41.828,40.514,41.366,4803110,13539810750,0.02690031,0.007814,8432845,313485000,2.0104,2.555342,0.32
"Wednesday, September 05, 2012",41.652,41.792,40.632,41.388,4859505,13759877220,0.02690031,0.007682,8432845,313485000,2.044864,2.599148,0.32
"Thursday, September 06, 2012",42.576,42.67,41.808,42.002,4576015,14049537360,0.02690031,0.007515,8432845,313485000,2.090227,2.656807,0.32
"Friday, September 07, 2012",42.994,43.266,42.644,42.644,4164055,14180574090,0.02690031,0.007442,8432845,313485000,2.110748,2.682891,0.32
"Monday, September 10, 2012",42.43,43.302,42.43,43.302,3827670,14003768550,0.02690031,0.007541,8432845,313485000,2.083059,2.647696,0.32
"Tuesday, September 11, 2012",42.258,42.976,42.223,42.4,4227910,13949849130,0.02690031,0.007572,8432845,313485000,2.074615,2.636963,0.32
"Wednesday, September 12, 2012",42.918,43.42,41.818,41.818,7160315,14156749230,0.02084754,0.007456,6535390,313485000,2.107017,2.678148,0.32
"Thursday, September 13, 2012",44.09,44.352,42.616,42.998,6149755,14524153650,0.02084754,0.007257,6535390,313485000,2.164555,2.751283,0.32
"Friday, September 14, 2012",44.738,45.598,44.364,45.02,7374315,14727291930,0.02084754,0.007152,6535390,313485000,2.196368,2.791719,0.32
"Monday, September 17, 2012",44.082,44.37,43.668,44.37,4472655,14521645770,0.02084754,0.007259,6535390,313485000,2.164162,2.750783,0.32
"Tuesday, September 18, 2012",43.962,44.6,43.483,44.106,3920170,14484027570,0.02084754,0.007279,6535390,313485000,2.158271,2.743295,0.32
"Wednesday, September 19, 2012",44.564,44.814,44.002,44.002,5435300,14672745540,0.02084754,0.00718,6535390,313485000,2.187826,2.780861,0.32
"Thursday, September 20, 2012",43.986,44.354,43.222,44.292,6714505,14491551210,0.02084754,0.007275,6535390,313485000,2.159449,2.744793,0.32
"Friday, September 21, 2012",43.74,44.4,43.65,44.326,4859880,14414433900,0.02084754,0.007315,6535390,313485000,2.147372,2.729442,0.32
"Monday, September 24, 2012",43.356,43.7,43.222,43.222,2839025,14294055660,0.02084754,0.00738,6535390,313485000,2.12852,2.70548,0.32
"Tuesday, September 25, 2012",42.828,43.75,42.798,43.444,4277290,14128535580,0.02139956,0.007471,6708440,313485000,2.102598,2.672532,0.32
"Wednesday, September 26, 2012",43.18,43.422,42.62,42.87,3967125,14238882300,0.02139956,0.00741,6708440,313485000,2.11988,2.694497,0.32
"Thursday, September 27, 2012",44.024,44.134,43.318,43.576,3730640,14503463640,0.02139956,0.007268,6708440,313485000,2.161315,2.747164,0.32
"Friday, September 28, 2012",44.448,44.588,44.02,44.07,6343845,14636381280,0.02139956,0.007199,6708440,313485000,2.182131,2.773622,0.32
"Monday, October 01, 2012",44.902,45.3,44.58,44.608,4889665,14778703470,0.02139956,0.007126,6708440,313485000,2.20442,2.801953,0.32
"Tuesday, October 02, 2012",44.404,44.888,43.966,44.626,5485195,14622587940,0.02139956,0.007206,6708440,313485000,2.179971,2.770877,0.32
"Wednesday, October 03, 2012",43.996,44.38,43.662,44.108,5137885,14494686060,0.02139956,0.007273,6708440,313485000,2.15994,2.745417,0.32
"Thursday, October 04, 2012",44.72,44.73,44.024,44.154,3841700,14721649200,0.02139956,0.007155,6708440,313485000,2.195484,2.790596,0.32
"Friday, October 05, 2012",44.384,45.11,44.132,45.032,3587275,14616318240,0.02139956,0.007209,6708440,313485000,2.178989,2.769629,0.32
"Monday, October 08, 2012",43.634,44.23,43.46,44.154,3769320,14381204490,0.02139956,0.007333,6708440,313485000,2.142168,2.722828,0.32
"Tuesday, October 09, 2012",43.634,44.104,43.308,43.496,3920795,14381204490,0.02352891,0.007333,7375960,313485000,2.142168,2.722828,0.32
