Date,Last Price,Bloomberg Issuer Default Risk Implied CDS Spread,Enterprise Value,Volume,Cumulative Total Return,High Price,Low Price,Moving Average 10 Day,RSI 3 Day,RSI 30 Day,Current Market Cap,Overridable Alpha,Overridable Adjusted Beta,Last Price,Price Earnings Ratio,Alpha for Beta Plus Minus,Price to Sales Ratio,News Sentiment - Daily Average,Twitter Sentiment Daily Average,Book Value per Share,EBITDA,Quick Ratio,Profit Margin,Return on Invested Capital,Total Debts to Total Capital
9/29/2011,110.29,120.1188,36915093504,25017436,1288.1687,124.39,106.37,129.9425,11.6394,37.4481,38484439040,0.2103,1.2388,110.29,46.2704,0.136,21.258,,,,,,,,
9/30/2011,106.91,120.7405,35557089280,22567320,1245.6262,114.87,100.95,125.9385,9.3329,36.3389,37305028608,0.2117,1.2384,106.91,48.3316,0.1467,22.205,-0.0074,,,,,,,
10/3/2011,105.16,124.4971,34946449408,11564592,1223.5997,109.22,104.4,121.8905,8.0881,35.7714,36694384640,0.2175,1.2307,105.16,50.2252,0.1607,23.075,,,,,,,,
10/4/2011,110.09,124.0694,36666716160,11705744,1285.6514,110.22,102,118.906,41.2178,38.5673,38414651392,0.2202,1.2336,110.09,50.6286,0.1599,23.2603,0.2065,,,,,,,
10/5/2011,111.17,122.4455,37043568640,13267930,1299.2448,111.24,103.86,116.19,47.4429,39.1674,38791503872,0.2171,1.231,111.17,51.6476,0.1702,23.7285,-0.2709,,,,,,,
10/6/2011,120.89,122.9248,40435253248,12918710,1421.5859,120.92,113.01,115.961,78.3686,44.2387,42183188480,0.223,1.2371,120.89,53.4376,0.1692,24.5509,,,,,,,,
10/7/2011,119.21,123.1899,39849037824,10147719,1400.4406,123.53,115.54,115.542,67.9956,43.589,41596973056,0.2169,1.2369,119.21,52.5666,0.1753,24.1507,0.2941,,,,,,,
10/10/2011,124.54,125.8813,41708879872,9047892,1467.5267,127.54,119.48,115.74,80.3642,46.1831,43456815104,0.2221,1.237,124.54,51.3977,0.1812,23.6136,,,,,,,,
10/11/2011,129.47,125.4654,43429146624,8920930,1529.5784,129.75,122.25,115.915,87.2179,48.4513,45177081856,0.2293,1.2371,129.47,48.9898,0.1767,22.5074,0,,,,,,,
10/12/2011,130.83,125.312,43903700992,10930554,1546.696,134.85,129.51,116.856,88.831,49.064,45651636224,0.2283,1.2367,130.83,48.1236,0.169,22.1094,,,,,,,,
10/13/2011,132.97,125.2193,44650430464,9253643,1573.6312,133.3,127.85,119.124,91.3944,50.0307,46398365696,0.2345,1.2358,132.97,47.4548,0.1712,21.8022,0.35,,,,,,,
10/14/2011,137.6,124.8921,46266015744,8228755,1631.9069,138.53,135,122.193,95.068,52.0667,48013950976,0.24,1.24,137.6,51.2088,0.1643,23.5268,0,,,,,,,
10/17/2011,135.61,126.2743,45571629056,7153978,1606.8596,138.38,134.22,125.238,74.5506,51.1402,47319564288,0.2442,1.2376,135.61,49.5576,0.1643,22.7683,,,,,,,,
10/18/2011,132.37,126.7133,44441067520,9795504,1566.0793,133.98,126.56,127.466,48.8193,49.6521,46189002752,0.2339,1.2283,132.37,50.5851,0.165,23.2403,-0.3487,,,,,,,
10/19/2011,126.23,128.36,42298585088,7873552,1488.798,133.98,125.35,128.972,24.6422,46.9725,44046520320,0.2275,1.2318,126.23,53.5592,0.1978,24.6067,,,,,,,,
10/20/2011,123.87,128.716,41475088384,8537288,1459.0938,125.82,121.66,129.27,19.169,45.9857,43223023616,0.2221,1.2309,123.87,55.9782,0.2133,25.7181,,,,,,,,
10/21/2011,122.16,128.5489,40878403584,8098175,1437.5708,126.29,119.58,129.565,15.4414,45.2728,42626338816,0.2136,1.2246,122.16,54.2392,0.2106,24.9191,,,,,,,,
10/24/2011,132.02,133.2789,44318941184,9555117,1561.674,132.85,123.5,130.313,68.4707,49.9051,46066876416,0.2097,1.2379,132.02,52.2501,0.2107,24.0053,0.3703,,,,,,,
10/25/2011,127.98,133.9467,42909229056,7109974,1510.8245,132.18,126.2,130.164,49.4217,48.1767,44657164288,0.2086,1.2389,127.98,54.3618,0.2108,24.9754,,,,,,,,
10/26/2011,130.8,133.5292,43893235712,9534688,1546.3185,131.98,125.58,130.161,60.8312,49.4411,45641170944,0.2096,1.2393,130.8,55.4949,0.2064,25.496,,,,,,,,
10/27/2011,138.39,136.5023,46555783168,14125366,1641.8502,140,133.8,130.703,79.5005,52.6573,48303718400,0.2336,1.2385,138.39,55.2475,0.2056,25.3824,,,,,,,,
10/28/2011,144.62,136.0468,48730308608,13959191,1720.2643,147.68,142.64,131.405,87.0816,55.0835,50478243840,0.2297,1.2483,144.62,54.3968,0.1901,24.9915,,,,,,,,
10/31/2011,140.18,136.5753,47180566528,6466043,1664.3801,143.91,138.79,131.862,62.4087,53.0781,48928501760,0.2418,1.256,140.18,54.8148,0.189,25.1836,,,,,,,,
11/1/2011,135.05,137.3623,45389987840,6995205,1599.8112,136.99,132.8,132.13,41.8557,50.8647,47137923072,0.2417,1.2561,135.05,52.5675,0.1869,24.1511,,,,,,,,
11/2/2011,140.55,136.5094,47309713408,6820493,1669.0371,141.88,139.331,133.562,61.9878,53.0368,49057648640,0.2448,1.2582,140.55,52.4006,0.1823,24.0744,,,,,,,,
11/3/2011,143.5,136.0686,48339382272,6285291,1706.1674,144.94,140,135.525,70.2697,54.1611,50087317504,0.2405,1.2568,143.5,53.1938,0.1843,24.4389,,,,,,,,
11/4/2011,143.18,136.1639,48227688448,4675321,1702.1398,143.6,138.95,137.627,67.8639,54.016,49975623680,0.2404,1.2566,143.18,53.7125,0.1872,24.6771,,,,,,,,
11/7/2011,140.78,135.8643,47389990912,4215272,1671.932,143.89,139.6,138.503,48.9932,52.916,49137926144,0.2288,1.2541,140.78,54.3599,0.1885,24.9746,-0.4234,,,,,,,
11/8/2011,141.94,135.7078,47794880512,4853871,1686.5325,142.72,138.6,139.899,57.5509,53.3906,49542815744,0.2268,1.2531,141.94,53.3503,0.1886,24.5107,-0.2637,,,,,,,
11/9/2011,136.17,137.1228,45780914176,5561624,1613.9081,140.25,135.73,140.436,25.5577,50.758,47528849408,0.2285,1.2508,136.17,50.6653,0.1851,23.2771,0.0778,,,,,,,
11/10/2011,135.68,137.1918,45609885696,4303402,1607.7407,138.64,133.6,140.165,23.8675,50.539,47357820928,0.2244,1.2496,135.68,49.1054,0.1783,22.5605,-0.3635,,,,,,,
11/11/2011,137.76,136.8662,46335889408,3593442,1633.9207,138.22,135,139.479,46.4262,51.4584,48083824640,0.2225,1.2475,137.76,48.0641,0.1776,22.0821,,,,,,,,
11/14/2011,138.88,133.631,46726815744,3389891,1648.0176,140.2,136.5,139.349,56.7719,51.9559,48474750976,0.2267,1.2472,138.88,48.1324,0.179,22.1135,,,,,,,,
11/15/2011,140.74,133.3744,47376031744,5227105,1671.4286,141.35,137.64,139.918,70.8125,52.7871,49123966976,0.2276,1.2474,140.74,46.2787,0.1794,21.2618,0.1443,,,,,,,
11/16/2011,138.1,132.7732,46454562816,4088824,1638.2001,140.4,137.74,139.673,41.8633,51.4793,48202498048,0.228,1.2472,138.1,46.4998,0.1825,21.3634,0.0513,,,,,,,
11/17/2011,131.1,134.4088,44011278336,7514820,1550.0944,137.99,128.93,138.433,15.942,48.2038,45759213568,0.2212,1.2513,131.1,49.2388,0.1835,22.6218,,,,,,,,
11/18/2011,126.93,135.1449,42441846784,5629357,1497.6085,131.96,126.05,136.808,10.2634,46.3849,44189782016,0.2177,1.2514,126.93,48.4152,0.1767,22.2434,,,,,,,,
11/21/2011,124.17,132.5746,41480970240,8812979,1462.8698,124.82,118,135.147,7.5821,45.2168,43228905472,0.2167,1.2505,124.17,50.8411,0.186,23.3579,,,,,,,,
11/22/2011,124.28,132.5202,41519267840,4560628,1464.2543,127.05,121.88,133.381,9.0033,45.2736,43267203072,0.2176,1.2504,124.28,52.2716,0.1982,24.0152,0,,,,,,,
11/23/2011,119.55,133.3692,39872552960,4584207,1404.72,123.39,119.03,131.719,4.52,43.2768,41620488192,0.2156,1.2522,119.55,51.802,0.1971,23.7994,,,,,,,,
11/25/2011,119.912,133.2657,39998578688,2792352,1409.2762,121.36,118.44,130.1422,9.683,43.4742,41746513920,0.217,1.2518,119.912,51.9435,0.2038,23.8644,,,,,,,,
11/28/2011,126.81,132.8002,42400067584,6409607,1496.0981,127.68,123.61,129.0472,64.5205,47.1026,44148002816,0.2207,1.2581,126.81,50.5891,0.1934,23.2421,0.1841,,,,,,,
11/29/2011,124.92,133.16,41742077952,4574719,1472.3096,127.5,124.67,127.6512,51.6355,46.2609,43490013184,0.2167,1.2578,124.92,50.1236,0.1868,23.0283,,,,,,,,
11/30/2011,130.99,132.6574,43855306752,6119368,1548.7098,131.65,129.1,126.6762,75.3502,49.2725,45603241984,0.2143,1.2532,130.99,48.9509,0.1854,22.4895,,,,,,,,
12/1/2011,134.83,132.0714,45192175616,5195538,1597.0421,135.99,130.1,126.3492,83.1776,51.0671,46940110848,0.223,1.254,134.83,50.3228,0.182,23.1198,,,,,,,,
12/2/2011,134.09,132.2616,44934549504,3485449,1587.7281,136.63,133.64,126.6482,76.1846,50.7095,46682484736,0.2225,1.2541,134.09,49.4236,0.1911,22.7067,,,,,,,,
12/5/2011,134.63,132.5097,45122547712,4423085,1594.5249,137.21,133.8,127.4182,78.1916,50.9687,46870482944,0.2262,1.2531,134.63,47.3643,0.1838,21.7606,0.0254,,,,,,,
12/6/2011,131.25,133.0627,43945824256,4556868,1551.9824,135.4798,130.03,128.1262,43.653,49.2903,45693759488,0.2205,1.2529,131.25,45.7424,0.1801,21.0155,,,,,,,,
12/7/2011,129.33,133.2546,43277389824,3526395,1527.8163,131.5,127.26,128.6312,31.716,48.3545,45025325056,0.2167,1.2527,129.33,44.3454,0.1671,20.3736,,,,,,,,
12/8/2011,126.63,133.7481,42337402880,3919020,1493.8326,130.38,126.37,129.3392,20.1139,47.055,44085338112,0.2165,1.2522,126.63,44.172,0.1649,20.2939,0.0112,,,,,,,
12/9/2011,130.52,133.6858,43691679744,4770547,1542.7942,131,125.56,130.4,55.3848,49.094,45439614976,0.2154,1.2526,130.52,42.994,0.1729,19.7527,0.3028,,,,,,,
12/12/2011,127.65,133.9194,42692509696,4122673,1506.6709,128.8,125.25,130.484,37.2055,47.6922,44440444928,0.2213,1.2542,127.65,45.7312,0.1678,21.0103,,,,,,,,
12/13/2011,122.22,134.7801,40802091008,6812346,1438.326,128.38,121.66,130.214,19.2623,45.1679,42550026240,0.2147,1.2565,122.22,43.6009,0.1505,20.0316,0.1131,,,,,,,
12/14/2011,117.97,135.9109,39322484736,7148053,1384.8333,120.2,115.82,128.912,12.2987,43.3118,41070419968,0.2104,1.2584,117.97,44.4494,0.1609,20.4214,,,,,,,,
12/15/2011,114.34,135.5508,38058725376,10196173,1339.1442,119.29,110.69,126.863,8.4055,41.7943,39806660608,0.2022,1.2577,114.34,45.4546,0.1504,20.8832,,,,,,,,
12/16/2011,114.52,135.6326,38121394176,8988469,1341.4097,116.17,110.9,124.906,10.5125,41.8987,39869329408,0.2009,1.2576,114.52,44.7254,0.1398,20.5482,,,,,,,,
12/19/2011,111.45,134.9839,37052592128,4955483,1302.769,114.99,111.066,122.588,6.6179,40.6131,38800527360,0.2096,1.2611,111.45,44.8393,0.1425,20.6005,,,,,,,,
12/20/2011,118.4,135.0887,39472185344,7258192,1390.2455,118.78,112.21,121.303,58.6448,44.5944,41220120576,0.2131,1.2654,118.4,44.0949,0.1415,20.2585,,,,,,,,
12/21/2011,112.97,136.4985,37581770752,6655563,1321.9005,117.3899,111,119.667,35.4792,42.3023,39329705984,0.2031,1.2647,112.97,38.6436,0.1514,17.6557,0.3496,,,,,,,
12/22/2011,115.56,136.1,38483460096,4519920,1354.4996,116.75,112.75,118.56,49.6962,43.7294,40231395328,0.2105,1.266,115.56,38.6436,0.1514,17.6557,,,43.7981,2512143104,3.3538,45.9014,46.8921,13.2692
12/23/2011,117.81,135.9847,39266783232,3772744,1382.8193,118.7,116,117.289,60.9179,44.953,41014718464,0.2048,1.2658,117.81,41.2271,0.1538,18.836,-0.2115,,,,,,,
12/27/2011,116.25,134.1551,38723678208,2602086,1363.1844,117.93,115.83,116.149,49.4462,44.2627,40471613440,0.1995,1.2659,116.25,40.4597,0.1459,18.4854,,,,,,,,
12/28/2011,116.5,134.1032,38810714112,3746838,1366.3311,117.66,115.02,115.577,51.6356,44.4042,40558649344,0.2031,1.2642,116.5,40.9679,0.1526,18.7176,0.2788,,,,,,,
12/29/2011,114.72,134.4453,38191022080,4212490,1343.927,116.38,113.17,115.252,35.3059,43.5889,39938957312,0.199,1.2615,114.72,40.2709,0.1419,18.3991,,,,,,,,
12/30/2011,116.47,134.1934,38858035200,5057916,1365.9534,116.8,113.82,115.465,55.8817,44.623,40548204544,0.2049,1.2608,116.47,39.9523,0.1523,18.2536,,,,,,,,
1/3/2012,124.29,133.1383,41580511232,7314087,1464.3801,125.14,120,116.442,85.9129,48.949,43270684672,0.2186,1.2692,124.29,42.1918,0.1603,19.2768,,,,,,,,
1/4/2012,121.99,133.5178,40779784192,4401704,1435.431,123.6,121.15,117.496,66.0712,47.8126,42469953536,0.2144,1.2692,121.99,42.6443,0.1634,19.4835,0.1913,,,,,,,
1/5/2012,123.27,132.988,41225404416,4774484,1451.5419,124,120.68,117.983,71.5552,48.5009,42915577856,0.2185,1.2696,123.27,42.693,0.1671,19.5058,,,,,,,,
1/6/2012,121.09,133.3346,40466456576,4980754,1424.1031,124.11,120,118.795,50.6435,47.3994,42156625920,0.2126,1.27,121.09,42.3868,0.1417,19.3659,,,,,,,,
1/9/2012,120.115,133.6455,40127016960,5594836,1411.8313,122.97,117.17,119.2505,42.3419,46.9066,41817186304,0.2194,1.2708,120.115,42.8787,0.1304,19.5906,,,,,,,,
1/10/2012,126.88,133.4438,42482200576,6931494,1496.9792,127.3,124,120.1575,78.6928,50.5941,44172374016,0.2275,1.2736,126.88,41.9231,0.125,19.154,0.5991,,,,,,,
1/11/2012,128.19,133.2297,42938269696,5332691,1513.4675,128.59,125.53,121.3515,81.9908,51.272,44628443136,0.2291,1.2736,128.19,41.1298,0.1172,18.7916,,,,,,,,
