Pricing Date,3M Company (NYSE:MMM) - Share Pricing,3M Company (NYSE:MMM) - Day High Price,3M Company (NYSE:MMM) - Day Low Price,3M Company (NYSE:MMM) - Day Open Price,3M Company (NYSE:MMM) - Volume,3M Company (NYSE:MMM) - Total Enterprise Value,3M Company (NYSE:MMM) - Market Cap/Total Revenues,3M Company (NYSE:MMM) - P/BV,3M Company (NYSE:MMM) - Shares Sold Short,3M Company (NYSE:MMM) - Dividend Yield,3M Company (NYSE:MMM) - Short Interest as % of Shares Outstanding,3M Company (NYSE:MMM) - Latest Annualized Dividend Per Share
Sep-27-2011,76.28,77.77,75.82,76.37,4875385,55611406080,1.89414800,3.12310300,11689097,0.028841,0.01647428,2.20
Sep-28-2011,73.60,77.20,73.50,76.42,5932031,53709849600,1.82760000,3.01337700,11689097,0.029891,0.01647428,2.20
Sep-29-2011,74.53,75.68,73.50,74.97,5633718,54369718080,1.85069300,3.05145400,11689097,0.029518,0.01647428,2.20
Sep-30-2011,71.79,73.94,71.71,73.91,7185141,52425589440,1.78265500,2.93927100,11689097,0.030644,0.01647428,2.20
Oct-03-2011,70.93,73.24,70.93,71.13,7619527,51815388480,1.76130000,2.90406000,11689097,0.031016,0.01647428,2.20
Oct-04-2011,72.01,72.18,68.63,70.13,8689888,52581687360,1.78811800,2.94827800,11689097,0.030551,0.01647428,2.20
Oct-05-2011,72.53,72.84,71.01,71.74,5468927,52950646080,1.80103000,2.96956800,11689097,0.030332,0.01647428,2.20
Oct-06-2011,74.65,74.69,72.01,72.72,4835766,54454862400,1.85367300,3.05636700,11689097,0.029470,0.01647428,2.20
Oct-07-2011,73.82,75.45,73.08,75.20,5291784,53865947520,1.83306300,3.02238400,11689097,0.029802,0.01647428,2.20
Oct-10-2011,76.72,76.74,75.09,75.12,3855981,55923601920,1.90507400,3.14111800,11689097,0.028675,0.01647428,2.20
Oct-11-2011,76.42,76.87,75.89,76.55,3320384,55710741120,1.89762500,3.12883500,11001357,0.028788,0.01550500,2.20
Oct-12-2011,78.36,79.34,76.73,76.73,5663238,57087240960,1.94579800,3.20826400,11001357,0.028075,0.01550500,2.20
Oct-13-2011,77.80,78.40,76.67,78.27,3726920,56689900800,1.93189200,3.18533600,11001357,0.028277,0.01550500,2.20
Oct-14-2011,78.89,79.23,78.12,78.94,2840773,57463295040,1.95895900,3.22996300,11001357,0.027886,0.01550500,2.20
Oct-17-2011,75.88,79.05,75.66,78.63,4359442,55327591680,1.88421600,3.10672600,11001357,0.028993,0.01550500,2.20
Oct-18-2011,78.36,79.15,75.71,76.18,4167312,57087240960,1.94579800,3.20826400,11001357,0.028075,0.01550500,2.20
Oct-19-2011,77.70,78.86,77.27,78.26,3864997,56618947200,1.92940900,3.18124200,11001357,0.028314,0.01550500,2.20
Oct-20-2011,78.68,79.06,77.11,77.77,4087206,57314292480,1.95374400,3.22136600,11001357,0.027961,0.01550500,2.20
Oct-21-2011,80.48,80.56,78.98,79.38,5125472,58591457280,1.99844100,3.29506200,11001357,0.027335,0.01550500,2.20
Oct-24-2011,82.18,82.40,80.23,80.32,5428807,59797668480,2.04065400,3.36466500,11001357,0.026770,0.01550500,2.20
Oct-25-2011,77.04,79.02,76.28,76.88,12651830,55959653440,1.87002300,3.10091100,11001357,0.028556,0.01550500,2.20
Oct-26-2011,77.02,78.40,75.97,77.98,5788879,55276081900,1.84663800,3.10010600,11216720,0.028564,0.01600457,2.20
Oct-27-2011,81.41,82.33,78.92,79.51,7414366,58352791450,1.95189300,3.27680700,11216720,0.027023,0.01600457,2.20
Oct-28-2011,81.00,81.84,80.50,81.53,5252021,58065445000,1.94206300,3.26030400,11216720,0.027160,0.01600457,2.20
Oct-31-2011,79.02,80.59,78.93,79.88,4022482,56677771900,1.89459000,3.18060800,11216720,0.027841,0.01600457,2.20
Nov-01-2011,76.53,78.22,76.26,77.89,5773603,54932667850,1.83488900,3.08038300,11216720,0.028746,0.01600457,2.20
Nov-02-2011,78.06,78.64,77.35,77.39,3559886,56004960700,1.87157300,3.14196700,11216720,0.028183,0.01600457,2.20
Nov-03-2011,79.64,79.82,77.89,78.86,4338315,57556295800,1.90945500,3.28944300,11216720,0.027624,0.01600457,2.20
Nov-04-2011,79.30,79.54,78.12,78.97,3771861,57318008500,1.90130300,3.27539900,11216720,0.027742,0.01600457,2.20
Nov-07-2011,79.69,80.19,78.30,79.27,4311630,57591338050,1.91065400,3.29150800,11216720,0.027606,0.01600457,2.20
Nov-08-2011,81.83,82.00,80.00,80.29,4230480,59091146350,1.96196300,3.37989800,11216720,0.026885,0.01600457,2.20
Nov-09-2011,79.00,80.31,78.47,80.13,6393454,57107755000,1.89411000,3.26300800,9268420,0.027848,0.01322464,2.20
Nov-10-2011,80.32,81.16,79.65,80.31,4646259,58032870400,1.92575900,3.31752900,9268420,0.027390,0.01322464,2.20
Nov-11-2011,82.29,82.66,81.30,81.30,3645711,59413535050,1.97299200,3.39889800,9268420,0.026734,0.01322464,2.20
Nov-14-2011,81.87,82.49,81.38,81.56,3168577,59119180150,1.96292200,3.38155000,9268420,0.026871,0.01322464,2.20
Nov-15-2011,81.87,82.38,81.06,81.44,3602349,59119180150,1.96292200,3.38155000,9268420,0.026871,0.01322464,2.20
Nov-16-2011,81.87,83.10,80.86,81.29,5097069,59119180150,1.96292200,3.38155000,9268420,0.026871,0.01322464,2.20
Nov-17-2011,80.43,81.67,79.67,81.53,5077871,58109963350,1.92839600,3.32207300,9268420,0.027352,0.01322464,2.20
Nov-18-2011,80.54,81.02,79.98,80.70,3928297,58187056300,1.93103400,3.32661600,9268420,0.027315,0.01322464,2.20
Nov-21-2011,78.39,79.64,77.54,79.28,5439978,56680239550,1.87948500,3.23781300,9268420,0.028064,0.01322464,2.20
Nov-22-2011,77.83,78.94,77.45,77.63,4171987,56287766350,1.86605800,3.21468300,9268420,0.028266,0.01322464,2.20
Nov-23-2011,75.54,77.16,75.49,77.08,4149867,54682831300,1.81115300,3.12009700,9268420,0.029123,0.01322464,2.20
Nov-25-2011,76.13,76.86,75.55,75.55,2093982,55096329850,1.82529900,3.14446600,9268420,0.028897,0.01322464,2.20
Nov-28-2011,77.72,78.01,77.05,77.20,4923069,56210673400,1.86342100,3.21013900,9410749,0.028306,0.01342772,2.20
Nov-29-2011,77.24,78.18,77.03,78.00,3854708,55874267800,1.85191200,3.19031300,9410749,0.028482,0.01342772,2.20
Nov-30-2011,81.04,81.05,79.43,79.71,8720938,58537478800,1.94302200,3.34726800,9410749,0.027147,0.01342772,2.20
Dec-01-2011,80.30,81.31,80.25,81.25,3867054,58018853500,1.92527900,3.31670300,9410749,0.027397,0.01342772,2.20
Dec-02-2011,79.76,81.46,79.05,81.39,5577944,57640397200,1.91233200,3.29439900,9410749,0.027582,0.01342772,2.20
Dec-05-2011,80.93,81.60,80.34,81.33,5910639,58460385850,1.94038400,3.34272500,9410749,0.027183,0.01342772,2.20
Dec-06-2011,82.13,82.80,81.61,82.13,6012913,59301399850,1.96915600,3.39228900,9410749,0.026786,0.01342772,2.20
Dec-07-2011,82.39,82.73,80.78,82.03,4306040,59483619550,1.97538900,3.40302800,9410749,0.026702,0.01342772,2.20
Dec-08-2011,80.46,82.14,80.26,81.83,3982479,58130988700,1.92911500,3.32331200,9410749,0.027342,0.01342772,2.20
Dec-09-2011,82.20,82.42,80.77,80.92,4075475,59350459000,1.97083400,3.39518100,9703487,0.026763,0.01384541,2.20
Dec-12-2011,80.59,81.99,80.03,81.90,3337963,58222098550,1.93223200,3.32868100,9703487,0.027298,0.01384541,2.20
Dec-13-2011,79.41,81.22,78.91,81.00,3978687,57395101450,1.90394100,3.27994300,9703487,0.027704,0.01384541,2.20
Dec-14-2011,78.51,79.45,78.26,79.18,4202932,56764340950,1.88236200,3.24276900,9703487,0.028021,0.01384541,2.20
Dec-15-2011,78.86,79.78,78.60,79.43,3246908,57009636700,1.89075400,3.25722600,9703487,0.027897,0.01384541,2.20
Dec-16-2011,78.87,80.02,78.42,79.52,6492582,57016645150,1.89099300,3.25763900,9703487,0.027894,0.01384541,2.20
Dec-19-2011,77.82,79.50,77.51,79.02,3485368,56280757900,1.86581900,3.21427000,9703487,0.028270,0.01384541,2.20
Dec-20-2011,80.31,80.41,78.87,79.19,4660198,58025861950,1.92551900,3.31711600,9703487,0.027393,0.01384541,2.20
Dec-21-2011,80.00,80.47,78.97,80.43,3611754,57808600000,1.91808600,3.30431200,9703487,0.027500,0.01384541,2.20
Dec-22-2011,80.97,81.19,79.93,80.27,3164166,58488419650,1.94134300,3.34437700,9703487,0.027170,0.01384541,2.20
Dec-23-2011,82.20,82.21,80.78,81.24,2042102,59350459000,1.97083400,3.39518100,9703487,0.026763,0.01384541,2.20
Dec-27-2011,82.28,82.64,81.62,81.91,1722580,59406526600,1.97275200,3.39848500,8146748,0.026737,0.01162418,2.20
Dec-28-2011,81.15,82.44,80.94,82.22,2613284,58614571750,1.94565900,3.35181200,8146748,0.027110,0.01162418,2.20
Dec-29-2011,82.11,82.20,81.19,81.37,1935126,59287382950,1.96867600,3.39146300,8146748,0.026793,0.01162418,2.20
Dec-30-2011,81.73,82.45,81.60,82.23,1706821,59021061850,1.95956500,3.37576800,8146748,0.026917,0.01162418,2.20
Jan-03-2012,83.49,84.44,83.36,83.76,3380063,60254549050,2.00176300,3.44846300,8146748,0.026350,0.01162418,2.20
Jan-04-2012,84.18,84.26,83.11,83.13,3007305,60738132100,2.01830700,3.47696200,8146748,0.026134,0.01162418,2.20
Jan-05-2012,83.80,83.87,82.70,83.53,3116399,60471811000,2.00919600,3.46126700,8146748,0.026252,0.01162418,2.20
Jan-06-2012,83.37,84.24,83.32,83.78,2839171,60170447650,1.99888600,3.44350600,8146748,0.026388,0.01162418,2.20
Jan-09-2012,83.87,84.06,83.26,83.58,2796509,60520870150,2.01087400,3.46415800,8146748,0.026231,0.01162418,2.20
Jan-10-2012,84.30,85.19,84.04,84.59,3440126,60822233500,2.02118400,3.48191900,8146748,0.026097,0.01162418,2.20
Jan-11-2012,83.77,83.89,83.08,83.24,4465369,60450785650,2.00847600,3.46002800,6453427,0.026262,0.00920807,2.20
Jan-12-2012,84.28,84.64,83.76,84.37,3650176,60808216600,2.02070400,3.48109300,6453427,0.026103,0.00920807,2.20
Jan-13-2012,83.60,84.12,83.07,83.75,3093278,60331642000,2.00440000,3.45300600,6453427,0.026315,0.00920807,2.20
Jan-17-2012,84.23,85.36,84.13,84.85,2694881,60773174350,2.01950500,3.47902800,6453427,0.026118,0.00920807,2.20
Jan-18-2012,85.07,85.12,84.02,84.14,3721024,61361884150,2.03964500,3.51372300,6453427,0.025861,0.00920807,2.20
Jan-19-2012,85.80,86.23,84.92,85.10,3413676,61873501000,2.05714800,3.54387500,6453427,0.025641,0.00920807,2.20
Jan-20-2012,85.65,85.70,84.96,85.45,3522616,61768374250,2.05355100,3.53767900,6453427,0.025685,0.00920807,2.20
Jan-23-2012,85.61,86.06,85.31,85.70,3494750,61740340450,2.05259200,3.53602700,6453427,0.025697,0.00920807,2.20
Jan-24-2012,85.93,85.94,84.63,85.26,3895556,61964610850,2.06026500,3.54924400,6453427,0.025602,0.00920807,2.20
Jan-25-2012,86.48,86.66,85.00,85.30,4411987,62350075600,2.07345200,3.57196100,7438843,0.025439,0.01061411,2.20
Jan-26-2012,87.58,87.99,87.00,87.51,4898806,62866005100,2.07287800,3.83718800,7438843,0.025119,0.01061411,2.20
Jan-27-2012,87.46,87.80,86.67,87.15,3747183,62268076200,2.05268500,3.83193000,7438843,0.025154,0.01070383,2.20
Jan-30-2012,87.34,87.59,86.42,86.50,3148316,62184679800,2.04986900,3.82667200,7438843,0.025188,0.01070383,2.20
Jan-31-2012,86.71,87.88,85.79,87.88,3552184,61746848700,2.03508300,3.79907000,7438843,0.025371,0.01070383,2.20
Feb-01-2012,87.35,87.98,87.23,87.52,3005447,62191629500,2.05010300,3.82711000,7438843,0.025186,0.01070383,2.20
Feb-02-2012,87.43,87.77,87.06,87.25,2288113,62247227100,2.05198100,3.83061600,7438843,0.025162,0.01070383,2.20
Feb-03-2012,87.73,88.29,87.47,88.08,3195408,62455718100,2.05902200,3.84376000,7438843,0.025076,0.01070383,2.20
Feb-06-2012,87.56,87.94,87.15,87.15,2189281,62337573200,2.05503200,3.83631100,7438843,0.025125,0.01070383,2.20
Feb-07-2012,87.89,88.22,86.69,87.32,2959012,62566913300,2.06277700,3.85077000,7438843,0.026851,0.01070383,2.36
Feb-08-2012,87.97,88.29,87.68,88.12,2522788,62622510900,2.06465500,3.85427500,7438843,0.026827,0.01070383,2.36
Feb-09-2012,88.02,88.18,87.46,87.54,3031603,62657259400,2.06582800,3.85646600,6686062,0.026812,0.00962065,2.36
Feb-10-2012,87.14,87.56,86.75,87.20,3085695,62045685800,2.04517500,3.81791000,6686062,0.027082,0.00962065,2.36
Feb-13-2012,88.03,88.09,87.16,87.57,2530550,62664209100,2.06606300,3.85690400,6686062,0.026809,0.00962065,2.36
Feb-14-2012,87.99,88.00,87.22,87.60,2850239,62636410300,2.06512400,3.85515100,6686062,0.026821,0.00962065,2.36
Feb-15-2012,87.01,87.72,86.75,87.42,3647039,61955339700,2.04212400,3.81221400,6686062,0.027123,0.00962065,2.36
Feb-16-2012,87.65,87.76,86.96,86.99,2548732,62883781600,2.05588400,3.95033200,6686062,0.026925,0.00962655,2.36
Feb-17-2012,87.56,88.15,87.48,87.99,2834514,62821272640,2.05377300,3.94627600,6686062,0.026952,0.00962655,2.36
Feb-21-2012,87.60,88.05,87.40,87.74,2406695,62849054400,2.05471100,3.94807800,6686062,0.026940,0.00962655,2.36
Feb-22-2012,87.76,88.09,87.45,87.65,2650082,62960181440,2.05846400,3.95529000,6686062,0.026891,0.00962655,2.36
Feb-23-2012,87.90,88.18,87.27,87.88,3531277,63057417600,2.06174700,3.96159900,6686062,0.026848,0.00962655,2.36
Feb-24-2012,88.20,88.46,87.88,88.04,2524734,63265780800,2.06878400,3.97512000,6686062,0.026757,0.00962655,2.36
Feb-27-2012,88.07,88.32,87.10,87.41,3012875,63175490080,2.06573500,3.96926100,6902877,0.026796,0.00993872,2.36
Feb-28-2012,87.77,88.20,87.23,87.83,2497619,62967126880,2.05869800,3.95574000,6902877,0.026888,0.00993872,2.36
Feb-29-2012,87.60,88.32,87.25,88.14,3277808,62849054400,2.05471100,3.94807800,6902877,0.026940,0.00993872,2.36
Mar-01-2012,87.49,88.22,87.17,87.72,2525767,62772654560,2.05213100,3.94312100,6902877,0.026974,0.00993872,2.36
Mar-02-2012,87.52,87.57,87.04,87.47,2820548,62793490880,2.05283400,3.94447300,6902877,0.026965,0.00993872,2.36
Mar-05-2012,87.06,87.45,86.38,87.40,2701884,62474000640,2.04204500,3.92374100,6902877,0.027107,0.00993872,2.36
Mar-06-2012,84.95,85.86,84.83,85.72,3547841,61008512800,1.99255300,3.82864500,6902877,0.027781,0.00993872,2.36
Mar-07-2012,85.47,85.67,84.88,85.24,3150801,61369675680,2.00475000,3.85208100,6902877,0.027612,0.00993872,2.36
Mar-08-2012,86.71,86.94,85.98,86.06,2603177,62230910240,2.03383500,3.90796700,6902877,0.027217,0.00993872,2.36
Mar-09-2012,86.80,87.27,86.65,86.81,1958244,62293419200,2.03594600,3.91202300,6552632,0.027188,0.00943444,2.36
Mar-12-2012,87.54,87.75,86.96,87.10,2049292,62807381760,2.05330300,3.94537400,6552632,0.026959,0.00943444,2.36
Mar-13-2012,88.75,88.77,87.51,87.76,3107053,63647780000,2.08168500,3.99990800,6552632,0.026591,0.00943444,2.36
Mar-14-2012,88.87,89.25,88.60,88.60,2960892,63731125280,2.08449900,4.00531700,6552632,0.026555,0.00943444,2.36
Mar-15-2012,90.00,90.00,88.82,89.00,3252131,64515960000,2.11100400,4.05624500,6552632,0.026222,0.00943444,2.36
Mar-16-2012,89.56,90.00,89.37,89.88,5007257,64210360640,2.10068400,4.03641400,6552632,0.026351,0.00943444,2.36
Mar-19-2012,89.74,89.90,89.20,89.52,2585377,64335378560,2.10490600,4.04452700,6552632,0.026298,0.00943444,2.36
Mar-20-2012,89.35,89.73,88.75,89.17,2485264,64064506400,2.09575800,4.02695000,6552632,0.026412,0.00943444,2.36
Mar-21-2012,88.91,89.64,88.80,89.42,2434153,63758907040,2.08543800,4.00711900,6552632,0.026543,0.00943444,2.36
Mar-22-2012,88.57,88.78,87.72,88.50,3064169,63539856090,2.07804000,3.99179600,6552632,0.026645,0.00943182,2.36
Mar-23-2012,88.46,88.67,88.02,88.63,2326704,63463435020,2.07545900,3.98683800,6552632,0.026678,0.00943182,2.36
Mar-26-2012,89.12,89.35,88.60,88.92,2572414,63921961440,2.09094400,4.01658400,6689366,0.026481,0.00962863,2.36
Mar-27-2012,89.14,89.42,88.93,89.38,2308363,63935856180,2.09141300,4.01748500,6689366,0.026475,0.00962863,2.36
Mar-28-2012,88.45,89.61,88.04,89.29,2289893,63456487650,2.07522500,3.98638700,6689366,0.026681,0.00962863,2.36
Mar-29-2012,88.77,88.82,87.72,87.88,2207090,63678803490,2.08273200,4.00081000,6689366,0.026585,0.00962863,2.36
Mar-30-2012,89.21,89.29,88.76,89.22,2471794,63984487770,2.09305600,4.02064000,6689366,0.026454,0.00962863,2.36
Apr-02-2012,89.23,89.36,88.05,88.79,2640893,63998382510,2.09352500,4.02154200,6689366,0.026448,0.00962863,2.36
Apr-03-2012,88.79,89.22,88.20,89.22,2298379,63692698230,2.08320200,4.00171100,6689366,0.026579,0.00962863,2.36
Apr-04-2012,87.84,88.05,87.15,87.98,2392645,63032698080,2.06091300,3.95889500,6689366,0.026867,0.00962863,2.36
Apr-05-2012,87.27,87.79,86.97,87.36,2048367,62636697990,2.04753900,3.93320600,6689366,0.027042,0.00962863,2.36
Apr-09-2012,86.33,86.77,85.90,86.24,1932610,61983645210,2.02548500,3.89084000,6689366,0.027336,0.00962863,2.36
Apr-10-2012,84.58,86.40,84.44,86.19,3650923,60767855460,1.98442600,3.81196900,6689366,0.027902,0.00962863,2.36
Apr-11-2012,85.35,85.69,85.12,85.36,2527663,61302802950,2.00249200,3.84667200,6374813,0.027650,0.00917587,2.36
Apr-12-2012,86.86,86.93,85.08,85.71,2475912,62351855820,2.03792000,3.91472700,6374813,0.027170,0.00917587,2.36
Apr-13-2012,85.69,86.59,85.57,86.49,2609608,61539013530,2.01046900,3.86199600,6374813,0.027541,0.00917587,2.36
Apr-16-2012,86.40,86.93,85.92,86.04,3060302,62032276800,2.02712700,3.89399500,6374813,0.027314,0.00917587,2.36
Apr-17-2012,87.45,87.67,86.66,86.70,2354160,62761750650,2.05176200,3.94131800,6374813,0.026986,0.00917587,2.36
Apr-18-2012,87.13,87.63,86.69,86.90,1781565,62539434810,2.04425500,3.92689600,6374813,0.027085,0.00917587,2.36
Apr-19-2012,86.80,87.55,86.13,87.19,2564935,62310171600,2.03651200,3.91202300,6374813,0.027188,0.00917587,2.36
Apr-20-2012,87.48,87.80,86.91,86.99,3177202,62782592760,2.05246600,3.94267000,6374813,0.026977,0.00917587,2.36
Apr-23-2012,87.13,87.24,86.02,86.52,2770292,62539434810,2.04425500,3.92689600,6374813,0.027085,0.00917587,2.36
Apr-24-2012,88.49,89.75,88.38,89.33,5701767,62920277130,2.06396500,3.69461000,6612102,0.026669,0.00951742,2.36
Apr-25-2012,88.80,89.26,88.50,88.98,2962855,63058833600,2.06861700,3.70755300,6612102,0.026576,0.00952928,2.36
Apr-26-2012,89.32,89.56,88.51,88.60,2751189,63419647040,2.08073000,3.72926400,6612102,0.026421,0.00952928,2.36
Apr-27-2012,89.36,89.54,88.75,89.41,2521357,63447401920,2.08166200,3.73093400,6612102,0.026410,0.00952928,2.36
Apr-30-2012,89.36,89.46,88.72,89.25,2072860,63447401920,2.08166200,3.73093400,6612102,0.026410,0.00952928,2.36
May-01-2012,89.60,89.95,88.74,89.13,2294512,63613931200,2.08725300,3.74095500,6612102,0.026339,0.00952928,2.36
May-02-2012,89.52,89.59,88.89,89.16,2100173,63558421440,2.08538900,3.73761500,6612102,0.026362,0.00952928,2.36
May-03-2012,89.39,89.85,89.11,89.50,2343521,63905218080,2.08236100,3.83297600,6612102,0.026401,0.00952928,2.36
May-04-2012,88.67,89.24,88.30,89.17,2823788,63405630240,2.06558800,3.80210300,6612102,0.026615,0.00952928,2.36
May-07-2012,88.01,88.62,87.70,87.70,2753418,62947674720,2.05021400,3.77380300,6612102,0.026815,0.00952928,2.36
May-08-2012,87.56,87.88,86.30,87.12,2710516,62635432320,2.03973100,3.75450700,6612102,0.026952,0.00952928,2.36
May-09-2012,87.27,87.84,85.98,86.64,3193230,62434209440,2.03297500,3.74207200,6322742,0.027042,0.00911226,2.36
May-10-2012,87.13,87.69,86.88,87.14,2828485,62337067360,2.02971400,3.73606900,6322742,0.027085,0.00911226,2.36
May-11-2012,86.73,87.48,86.24,86.47,2601738,62059518560,2.02039600,3.71891700,6322742,0.027210,0.00911226,2.36
May-14-2012,85.83,86.55,85.24,85.46,2631858,61435033760,1.99943000,3.68032600,6322742,0.027496,0.00911226,2.36
May-15-2012,85.78,86.46,85.50,85.95,2611263,61400340160,1.99826500,3.67818200,6322742,0.027512,0.00911226,2.36
May-16-2012,85.35,86.27,85.26,85.91,2770561,61101975200,1.98824800,3.65974400,6322742,0.027650,0.00911226,2.36
May-17-2012,84.34,85.64,84.25,85.56,2777178,60401164480,1.96472000,3.61643600,6322742,0.027981,0.00911226,2.36
May-18-2012,83.51,84.78,83.27,84.78,3602884,59825250720,1.94538500,3.58084600,6322742,0.028260,0.00911226,2.36
May-21-2012,84.46,84.63,83.75,83.88,2450333,60484429120,1.96751500,3.62158100,6322742,0.027942,0.00911226,2.36
May-22-2012,84.13,84.99,83.68,84.69,3000899,60255451360,1.95982800,3.60743100,6322742,0.028051,0.00911226,2.36
May-23-2012,84.80,84.88,82.95,83.37,3207695,60720345600,1.97543600,3.63616000,6322742,0.027830,0.00911226,2.36
May-24-2012,84.98,85.00,84.03,84.96,2322017,60845242560,1.97962900,3.64387800,6322742,0.027771,0.00911226,2.36
May-25-2012,84.78,85.20,84.40,84.87,2346446,60706468160,1.97497000,3.63530300,6322742,0.027836,0.00911226,2.36
May-29-2012,85.73,86.00,85.13,85.38,2142237,61365646560,1.99710000,3.67603800,6831145,0.027528,0.00984496,2.36
May-30-2012,84.45,85.12,84.10,85.06,2697071,60477490400,1.96728200,3.62115200,6831145,0.027945,0.00984496,2.36
May-31-2012,84.41,85.05,83.87,84.45,3688899,60449735520,1.96635100,3.61943700,6831145,0.027958,0.00984496,2.36
Jun-01-2012,82.85,83.98,82.72,83.05,3539628,59367295200,1.93001000,3.55254600,6831145,0.028485,0.00984496,2.36
Jun-04-2012,82.62,82.99,81.99,82.79,2899823,59207704640,1.92465200,3.54268300,6831145,0.028564,0.00984496,2.36
Jun-05-2012,82.51,82.86,82.25,82.59,3268965,59131378720,1.92209000,3.53796700,6831145,0.028602,0.00984496,2.36
Jun-06-2012,84.63,84.64,83.03,83.22,2785879,60602387360,1.97147600,3.62887100,6831145,0.027886,0.00984496,2.36
Jun-07-2012,85.50,86.19,85.33,85.59,3032459,61206056000,1.99174200,3.66617600,6831145,0.027602,0.00984496,2.36
Jun-08-2012,86.00,86.09,84.99,85.18,2146138,61552992000,2.00339000,3.68761500,6831145,0.027441,0.00984496,2.36
Jun-11-2012,85.18,86.54,85.08,86.54,2098182,60984016960,1.98428800,3.65245400,6687484,0.027706,0.00963792,2.36
Jun-12-2012,86.73,86.74,85.22,85.67,2570804,62059518560,2.02039600,3.71891700,6687484,0.027210,0.00963792,2.36
Jun-13-2012,86.13,86.80,85.72,86.30,2661862,61643195360,2.00641800,3.69319000,6687484,0.027400,0.00963792,2.36
Jun-14-2012,86.86,87.23,86.06,86.31,3334881,62149721920,2.02342400,3.72449100,6687484,0.027170,0.00963792,2.36
Jun-15-2012,87.44,87.91,87.01,87.57,4698585,62552167680,2.03693500,3.74936100,6687484,0.026989,0.00963792,2.36
Jun-18-2012,87.31,87.61,86.67,87.07,2950508,62461964320,2.03390700,3.74378700,6687484,0.027030,0.00963792,2.36
Jun-19-2012,87.82,88.17,87.52,87.82,3212441,62815839040,2.04578700,3.76565500,6687484,0.026873,0.00963792,2.36
Jun-20-2012,87.54,88.28,87.35,87.93,3446898,62621554880,2.03926500,3.75364900,6687484,0.026959,0.00963792,2.36
Jun-21-2012,86.73,88.38,86.62,88.04,3722791,62059518560,2.02039600,3.71891700,6687484,0.027210,0.00963792,2.36
Jun-22-2012,86.83,87.14,86.38,87.11,3035373,62128905760,2.02272500,3.72320500,6687484,0.027179,0.00963792,2.36
Jun-25-2012,85.85,86.31,85.46,85.87,2908851,61448911200,1.99989600,3.68118300,6687484,0.027489,0.00963792,2.36
Jun-26-2012,86.18,86.47,85.29,85.91,2389085,61677888960,2.00758300,3.69533300,7325518,0.027384,0.01055745,2.36
Jun-27-2012,87.16,87.60,86.24,86.39,2887799,62357883520,2.03041300,3.73735500,7325518,0.027076,0.01055745,2.36
Jun-28-2012,87.16,87.25,85.98,86.36,3267026,62357883520,2.03041300,3.73735500,7325518,0.027076,0.01055745,2.36
Jun-29-2012,89.60,89.60,88.35,88.62,4629577,64050931200,2.08725300,3.84198100,7325518,0.026339,0.01055745,2.36
Jul-02-2012,89.28,89.69,88.28,89.29,2291075,63828892160,2.07979800,3.82825900,7325518,0.026433,0.01055745,2.36
Jul-03-2012,89.70,89.75,89.08,89.11,1410302,64120318400,2.08958200,3.84626800,7325518,0.026309,0.01055745,2.36
