Date,Last Price,Bloomberg Issuer Default Risk Implied CDS Spread,Enterprise Value,Volume,Dividend Indicated Yld - Gross,Cumulative Total Return,High Price,Low Price,Moving Average 10 Day,RSI 3 Day,RSI 30 Day,Current Market Cap,Overridable Alpha,Overridable Adjusted Beta,Last Price1,Last Price2,Price Earnings Ratio,Alpha for Beta Plus Minus,Price to Sales Ratio,SENTIMENT,Book Value per Share,EBITDA,Quick Ratio,Profit Margin,Return on Invested Capital,Total Debts to Total Capital,Mid Price,"CPSTAIRF Index : Airfare Index (U.S. BLS, Mth. rels) 291.74","CONSSENT Index : U.S. Consumer Confidence (UofM, Mth. rels) 94.30","BRAIRNAV Index : Domestic Airline Traffic (RPMs) 53,854.70",ARTTNADM Index : USA Domestic 411.23 [Non-Premium / Premium DataNon-PremiumAverage Fare ($
12/11/09,10.9,403.5204,9409144832,14457634,0.1651,-30.2482,10.97,10.25,9.925,95.9147,65.4615,8087144448,0.0436,0.9353,10.9,10.22,65.9218,0.1817,0.8077,0,7.0316,184000000,0.8198,-0.6002,0.8577,40.6687,194.09,273.984,67.4,25096.4004,405
12/14/09,10.91,408.0678,9416563712,11142961,0.165,-30.1842,11.0499,10.63,10.096,95.982,65.5243,8094563840,0.0468,0.9357,10.91,10.9,66.7378,0.1795,0.8177,0,7.0316,184000000,0.8198,-0.6002,0.8577,40.6687,200.21,273.984,67.4,25096.4004,405
12/15/09,10.75,413.9933,9297853440,8522651,0.1674,-31.2081,10.96,10.68,10.236,68.7959,63.6086,7975853568,0.0484,0.9351,10.75,10.91,67.6704,0.183,0.8291,0,7.0316,184000000,0.8198,-0.6002,0.8577,40.6687,199.24,273.984,67.4,25096.4004,405
12/16/09,11.2,394.0304,9631726592,9920147,0.1607,-28.3284,11.25,10.76,10.415,85.7835,66.4615,8309726720,0.0564,0.9353,11.2,10.75,67.3206,0.1795,0.8248,0.188,7.0316,184000000,0.8198,-0.6002,0.8577,40.6687,199.92,273.984,67.4,25096.4004,405
12/17/09,11.29,390.7058,9698501632,15478695,0.1594,-27.7525,11.39,11.05,10.593,87.7794,66.9968,8376501248,0.0599,0.9347,11.29,11.2,66.7378,0.1897,0.8177,0.3664,7.0316,184000000,0.8198,-0.6002,0.8577,40.6687,198.52,273.984,67.4,25096.4004,405
12/18/09,11.24,392.5203,9661404160,11157657,0.1601,-28.0725,11.33,10.99,10.694,78.5854,66.3879,8339404288,0.0591,0.9347,11.24,11.29,66.6212,0.1882,0.8162,0,7.0316,184000000,0.8198,-0.6002,0.8577,40.6687,198.11,273.984,67.4,25096.4004,405
12/21/09,11.31,393.321,9713340416,8626592,0.1592,-27.6245,11.39,11.19,10.815,82.4464,66.8246,8391340032,0.0669,0.9366,11.31,11.24,66.3298,0.1859,0.8127,0,7.0316,184000000,0.8198,-0.6002,0.8577,40.6687,204.18,273.984,67.4,25096.4004,405
12/22/09,11.45,388.1649,9817211904,9119744,0.1572,-26.7286,11.78,11.33,10.95,88.6081,67.6931,8495211520,0.0651,0.9363,11.45,11.31,59.75,0.189,0.8186,0,7.3426,321000000,1.0249,4.2773,1.4797,39.1905,204.18,273.984,67.4,25096.4004,405
12/23/09,11.61,382.8283,9935922176,6170638,0.155,-25.7047,11.66,11.32,11.088,92.8879,68.663,8613921792,0.0673,0.9364,11.61,11.45,58.4432,0.1928,0.8007,0,7.3426,321000000,1.0249,4.2773,1.4797,39.1905,211.6,273.984,67.4,25096.4004,405
12/24/09,11.55,381.6085,9891405824,2324539,0.1558,-26.0887,11.71,11.42,11.221,76.683,67.8725,8569405440,0.0652,0.9362,11.55,11.61,61.5274,0.1973,0.8429,0.4345,7.3426,321000000,1.0249,4.2773,1.4797,39.1905,214.66,273.984,67.4,25096.4004,405
12/28/09,11.45,392.0227,9817211904,4789264,0.1572,-26.7286,11.6,11.28,11.276,53.3952,66.5516,8495211520,0.0713,0.936,11.45,11.55,59.6977,0.1857,0.8178,0,7.3426,321000000,1.0249,4.2773,1.4797,39.1905,213.68,273.984,67.4,25096.4004,405
12/29/09,11.43,392.6893,9802373120,4369594,0.1575,-26.8566,11.51,11.33,11.328,48.9367,66.2847,8480372736,0.0705,0.9361,11.43,11.45,60.5864,0.1888,0.83,0,7.3426,321000000,1.0249,4.2773,1.4797,39.1905,214.13,273.984,67.4,25096.4004,405
12/30/09,11.38,394.3275,9765275648,4210407,0.1582,-27.1766,11.4,11.26,11.391,37.2674,65.6042,8443275776,0.0694,0.936,11.38,11.43,59.2273,0.185,0.8114,0,7.3426,321000000,1.0249,4.2773,1.4797,39.1905,220.8,273.984,67.4,25096.4004,405
12/31/09,11.43,389.5292,9402373120,5805388,0.1575,-26.8566,11.53,11.3,11.414,53.7945,65.9657,8480372736,0.0719,0.9357,11.43,11.38,59.9068,0.1777,0.8207,0,7.3426,321000000,1.0249,4.2773,1.4797,39.1905,221.41,277.35,72.5,26711.4004,386
1/4/10,11.18,404.0108,9216887808,9625160,0.161,-28.4564,11.46,11.09,11.403,18.0768,62.5652,8294887936,0.0709,0.9337,11.18,11.43,59.2273,0.1767,0.8114,0,7.3426,321000000,1.0249,4.2773,1.4797,39.1905,222.2,277.35,72.5,26711.4004,386
1/5/10,11.77,382.7097,9654632448,13355059,0.1529,-24.6809,11.79,11.2,11.456,75.5485,66.7498,8732632064,0.0736,0.9338,11.77,11.18,60.2728,0.1792,0.8257,0,7.3426,321000000,1.0249,4.2773,1.4797,39.1905,220.24,277.35,72.5,26711.4004,386
1/6/10,11.42,390.1725,9394953216,10523819,0.1576,-26.9206,11.79,11.38,11.467,46.513,62.4648,8472953344,0.0674,0.9337,11.42,11.77,59.9068,0.1759,0.8207,0.1363,7.3426,321000000,1.0249,4.2773,1.4797,39.1905,223.41,277.35,72.5,26711.4004,386
1/7/10,11.59,384.7075,9521083392,10055060,0.1553,-25.8327,11.74,11.27,11.481,58.2137,63.6376,8599083008,0.0695,0.9338,11.59,11.42,58.9659,0.17,0.8078,0,7.3426,321000000,1.0249,4.2773,1.4797,39.1905,221.26,277.35,72.5,26711.4004,386
1/8/10,11.33,393.0825,9328179200,7894991,0.1589,-27.4965,11.64,11.23,11.453,38.7612,60.6397,8406178816,0.0706,0.932,11.33,11.59,59.0704,0.1614,0.8093,0,7.3426,321000000,1.0249,4.2773,1.4797,39.1905,216.43,277.35,72.5,26711.4004,386
1/11/10,11.46,394.1783,9424630784,5987158,0.1571,-26.6646,11.57,11.23,11.444,51.0331,61.576,8502630912,0.0668,0.9302,11.46,11.33,59.2273,0.1642,0.8114,0,7.3426,321000000,1.0249,4.2773,1.4797,39.1905,213.46,277.35,72.5,26711.4004,386
1/12/10,11.33,398.7533,9328179200,6162760,0.1589,-27.4965,11.58,11.26,11.432,39.2384,60.0971,8406178816,0.0661,0.9303,11.33,11.46,61.0569,0.1716,0.8365,0,7.3426,321000000,1.0249,4.2773,1.4797,39.1905,212.42,277.35,72.5,26711.4004,386
1/13/10,11.53,392.3336,9476567040,5798789,0.1561,-26.2167,11.645,11.26,11.442,60.3734,61.5662,8554566656,0.068,0.9305,11.53,11.33,61.0569,0.1739,0.8365,0,7.3426,321000000,1.0249,4.2773,1.4797,39.1905,208.98,277.35,72.5,26711.4004,386
1/14/10,11.46,388.5659,9424630784,4768632,0.1571,-26.6646,11.59,11.365,11.45,51.0508,60.7563,8502630912,0.0662,0.9305,11.46,11.53,59.175,0.1719,0.8107,-0.3723,7.3426,321000000,1.0249,4.2773,1.4797,39.1905,208.92,277.35,72.5,26711.4004,386
1/15/10,11.28,394.4004,9291081728,6296687,0.1596,-27.8165,11.54,11.2,11.435,31.9947,58.7022,8369081856,0.0558,0.9338,11.28,11.46,60.691,0.1813,0.8315,0,7.3426,321000000,1.0249,4.2773,1.4797,39.1905,206.49,277.35,72.5,26711.4004,386
1/19/10,11.3,388.7223,9305920512,6703549,0.1593,-27.6885,11.495,11.21,11.447,35.9777,58.8621,8383920640,0.0471,0.9349,11.3,11.28,59.5409,0.1737,0.8157,0,7.3426,321000000,1.0249,4.2773,1.4797,39.1905,204.95,277.35,72.5,26711.4004,386
1/20/10,11.33,387.7537,9328179200,12865768,0.1589,-27.4965,11.38,10.91,11.403,43.4323,59.1077,8406178816,0.0494,0.9345,11.33,11.3,59.8546,0.1771,0.82,0,7.3426,321000000,1.0249,4.2773,1.4797,39.1905,200.41,277.35,72.5,26711.4004,386
1/21/10,11.68,164.5607,9587857408,23729152,0.1541,-25.2568,11.76,11.12,11.429,81.3777,61.8564,8665858048,0.0588,0.932,11.68,11.33,59.2273,0.1801,0.8114,0,7.3426,321000000,1.0249,4.2773,1.4797,39.1905,202.83,277.35,72.5,26711.4004,386
1/22/10,11.68,164.5565,9587857408,14307785,0.1541,-25.2568,11.97,11.53,11.438,81.3777,61.8564,8665858048,0.0626,0.9309,11.68,11.68,60.4819,0.1853,0.8286,0,7.3426,321000000,1.0249,4.2773,1.4797,39.1905,201.33,277.35,72.5,26711.4004,386
1/25/10,11.32,147.4942,9320759296,15228852,0.159,-27.5605,11.94,11.15,11.437,31.8826,57.595,8398759424,0.0574,0.9306,11.32,11.68,60.3773,0.1857,0.8272,0,7.3426,321000000,1.0249,4.2773,1.4797,39.1905,194.93,277.35,72.5,26711.4004,386
1/26/10,11.61,143.9248,9535922176,12293098,0.155,-25.7047,11.95,11.1,11.452,60.7376,59.8973,8613921792,0.0637,0.9304,11.61,11.32,59.9591,0.1846,0.8214,0,7.3426,321000000,1.0249,4.2773,1.4797,39.1905,196.54,277.35,72.5,26711.4004,386
1/27/10,11.39,144.123,9372695552,14414020,0.158,-27.1126,11.6,10.98,11.458,40.9826,57.4495,8450695168,0.0589,0.93,11.39,11.61,57.659,0.1844,0.7899,0,7.3426,321000000,1.0249,4.2773,1.4797,39.1905,195.42,277.35,72.5,26711.4004,386
1/28/10,11.45,142.1985,9417211904,12266603,0.1572,-26.7286,11.74,11.36,11.45,47.9131,57.9345,8495211520,0.0619,0.9296,11.45,11.39,59.0182,0.1907,0.8085,0,7.3426,321000000,1.0249,4.2773,1.4797,39.1905,199.12,277.35,72.5,26711.4004,386
1/29/10,11.33,141.5221,9343221760,10968491,0.1589,-27.4965,11.75,11.3,11.437,35.4309,56.5997,8421221888,0.0638,0.9298,11.33,11.45,58.8091,0.1665,0.8057,0,7.3426,321000000,1.0249,4.2773,1.4797,39.1905,205.92,277.35,72.5,26711.4004,386
2/1/10,11.57,142.996,9521605632,7690183,0.1556,-25.9607,11.64,11.305,11.466,63.7568,58.5744,8599606272,0.0686,0.9304,11.57,11.33,60.9001,0.1732,0.8343,0,7.3426,321000000,1.0249,4.2773,1.4797,39.1905,204.69,273.454,74.4,22854.6992,374
2/2/10,11.55,142.0711,9506740224,11321448,0.1558,-26.0887,11.74,11.46,11.491,60.4424,58.3455,8584740352,0.0684,0.9295,11.55,11.57,60.325,0.1702,0.8264,0,7.3426,321000000,1.0249,4.2773,1.4797,39.1905,196.65,273.454,74.4,22854.6992,374
2/3/10,11.47,143.0727,9447279616,8360209,0.1569,-26.6006,11.63,11.39,11.505,46.0719,57.4173,8525279232,0.0679,0.9295,11.47,11.55,62.1024,0.1752,0.8508,0,7.3426,321000000,1.0249,4.2773,1.4797,39.1905,190.61,273.454,74.4,22854.6992,374
2/4/10,11.03,148.7526,9120241664,12613242,0.1632,-29.4163,11.53,11.03,11.44,15.557,52.6512,8198241280,0.0657,0.9305,11.03,11.47,62.9388,0.1832,0.8622,0,7.3426,321000000,1.0249,4.2773,1.4797,39.1905,193.3,273.454,74.4,22854.6992,374
2/5/10,11.29,145.3263,9313490944,12133540,0.1594,-27.7525,11.34,11.02,11.401,46.793,54.9377,8391491072,0.0676,0.9316,11.29,11.03,65.082,0.194,0.8916,0,7.3426,321000000,1.0249,4.2773,1.4797,39.1905,197.73,273.454,74.4,22854.6992,374
2/8/10,11.25,148.9105,9283760128,7988830,0.16,-28.0085,11.39,11.1,11.394,43.1128,54.5187,8361760256,0.0496,0.9305,11.25,11.29,64.2457,0.1883,0.8802,0,7.3426,321000000,1.0249,4.2773,1.4797,39.1905,198.44,273.454,74.4,22854.6992,374
2/9/10,11.65,143.8359,9581067264,13598747,0.1545,-25.4488,11.85,11.35,11.398,73.9018,57.8447,8659066880,0.0553,0.9314,11.65,11.25,65.0298,0.1897,0.8909,0,7.3426,321000000,1.0249,4.2773,1.4797,39.1905,199.3,273.454,74.4,22854.6992,374
2/10/10,11.54,145.2348,9499308032,11550498,0.156,-26.1527,11.77,11.365,11.413,60.414,56.6658,8577307648,0.0537,0.9315,11.54,11.65,64.9775,0.1882,0.8902,-0.2221,7.3426,321000000,1.0249,4.2773,1.4797,39.1905,194.64,273.454,74.4,22854.6992,374
2/11/10,11.88,142.4945,9752018944,14929150,0.1515,-23.9769,12,11.51,11.456,78.5579,59.317,8830018560,0.0578,0.932,11.88,11.54,65.3434,0.183,0.8952,0.2304,7.3426,321000000,1.0249,4.2773,1.4797,39.1905,202.26,273.454,74.4,22854.6992,374
2/12/10,12.04,140.6175,9870941184,13841939,0.1495,-22.9531,12.04,11.81,11.527,83.7994,60.4936,8948941824,0.063,0.9321,12.04,11.88,64.8207,0.1845,0.888,0,7.3426,321000000,1.0249,4.2773,1.4797,39.1905,204.17,273.454,74.4,22854.6992,374
2/16/10,12.45,140.1723,10175681536,10678845,0.1446,-20.3294,12.45,12.02,11.615,91.6474,63.3067,9253681152,0.0712,0.9317,12.45,12.04,65.0298,0.1829,0.8909,0.4886,7.3426,321000000,1.0249,4.2773,1.4797,39.1905,208.66,273.454,74.4,22854.6992,374
2/17/10,12.29,141.9586,10056758272,8075980,0.1465,-21.3533,12.4501,12.07,11.689,71.4005,61.5377,9134758912,0.0677,0.9315,12.29,12.45,64.9775,0.1827,0.8902,0,7.3426,321000000,1.0249,4.2773,1.4797,39.1905,210.49,273.454,74.4,22854.6992,374
2/18/10,12.44,138.9304,10168248320,9946353,0.1447,-20.3934,12.49,12.29,11.786,78.1795,62.5526,9246248960,0.0688,0.9316,12.44,12.29,65.7616,0.1884,0.9009,0,7.3426,321000000,1.0249,4.2773,1.4797,39.1905,211.38,273.454,74.4,22854.6992,374
2/19/10,12.43,139.0247,10160816128,11230184,0.1448,-20.4574,12.69,12.34,11.926,76.3693,62.4389,9238815744,0.0681,0.9316,12.43,12.44,66.4412,0.1982,0.9102,0,7.3426,321000000,1.0249,4.2773,1.4797,39.1905,207.48,273.454,74.4,22854.6992,374
2/22/10,12.5,141.16,10212844544,10156108,0.144,-20.0094,12.73,12.45,12.047,80.9908,62.9266,9290845184,0.0641,0.9308,12.5,12.43,66.023,0.1948,0.9045,0,7.3426,321000000,1.0249,4.2773,1.4797,39.1905,208.59,273.454,74.4,22854.6992,374
2/23/10,12.4,142.2793,10138517504,11993727,0.1452,-20.6493,12.61,12.34,12.162,57.0726,61.742,9216518144,0.0655,0.931,12.4,12.5,65.6048,0.1917,0.8988,0,7.3426,321000000,1.0249,4.2773,1.4797,39.1905,203,273.454,74.4,22854.6992,374
2/24/10,12.44,141.821,10168248320,11229939,0.1447,-20.3934,12.62,12.34,12.241,63.5341,62.0377,9246248960,0.0643,0.9308,12.44,12.4,65.8662,0.1801,0.9024,0.3037,7.3426,321000000,1.0249,4.2773,1.4797,39.1905,208.49,273.454,74.4,22854.6992,374
2/25/10,12.43,137.448,10160816128,6476773,0.1448,-20.4574,12.5,12.2,12.33,60.1395,61.914,9238815744,0.0644,0.9308,12.43,12.44,66.2844,0.1722,0.9081,0.2146,7.3426,321000000,1.0249,4.2773,1.4797,39.1905,208.35,273.454,74.4,22854.6992,374
2/26/10,12.58,135.8513,10272306176,7985769,0.1431,-19.4975,12.7,12.4,12.4,81.8994,63.0575,9350305792,0.0681,0.931,12.58,12.43,65.6048,0.1744,0.8988,0.89,7.3426,321000000,1.0249,4.2773,1.4797,39.1905,211.86,273.454,74.4,22854.6992,374
3/1/10,12.71,133.8093,10368930816,10935924,0.1416,-18.6656,12.89,12.59,12.467,89.4128,64.026,9446930432,0.0735,0.9308,12.71,12.58,66.2844,0.1769,0.9081,0.4671,7.3426,321000000,1.0249,4.2773,1.4797,39.1905,215.75,270.971,73.6,31831.3008,389
3/2/10,12.63,135.0002,10309469184,8712627,0.1425,-19.1487,12.85,12.62,12.485,64.6438,62.975,9387469824,0.0717,0.9308,12.63,12.71,67.0162,0.1786,0.9181,0,7.3426,321000000,1.0249,4.2773,1.4797,39.1905,212.87,270.971,73.6,31831.3008,389
3/3/10,12.55,133.4075,10250008576,9701851,0.1434,-19.6608,12.74,12.55,12.511,45.6676,61.9235,9328008192,0.0702,0.9308,12.55,12.63,67.1208,0.1772,0.9195,0.4802,7.3426,321000000,1.0249,4.2773,1.4797,39.1905,215.74,270.971,73.6,31831.3008,389
3/4/10,12.6,132.893,10287171584,9861219,0.1429,-19.3408,12.69,12.5395,12.527,57.3931,62.3302,9365171200,0.0631,0.9311,12.6,12.55,67.9572,0.1984,0.931,0,7.3426,321000000,1.0249,4.2773,1.4797,39.1905,216.3,270.971,73.6,31831.3008,389
3/5/10,12.68,130.5725,10346633216,10028842,0.142,-18.8286,12.75,12.55,12.552,71.9313,62.9845,9424632832,0.0573,0.9305,12.68,12.6,67.9572,0.192,0.931,0,7.3426,321000000,1.0249,4.2773,1.4797,39.1905,214.48,270.971,73.6,31831.3008,389
3/8/10,12.55,135.3416,10250008576,9748277,0.1434,-19.6608,12.84,12.5,12.557,39.2699,61.1976,9328008192,0.0617,0.9291,12.55,12.68,68.8981,0.1935,0.9439,0,7.3426,321000000,1.0249,4.2773,1.4797,39.1905,217.37,270.971,73.6,31831.3008,389
3/9/10,12.68,133.9468,10346633216,12231742,0.142,-18.8286,12.8507,12.55,12.585,63.8747,62.3039,9424632832,0.0634,0.9291,12.68,12.55,68.114,0.1882,0.9331,0,7.3426,321000000,1.0249,4.2773,1.4797,39.1905,216,270.971,73.6,31831.3008,389
3/10/10,12.82,132.5349,10450690048,11039606,0.1404,-17.9324,13.08,12.66,12.623,78.1651,63.4645,9528690688,0.0646,0.9292,12.82,12.68,68.2708,0.1903,0.9353,0.803,7.3426,321000000,1.0249,4.2773,1.4797,39.1905,214.4,270.971,73.6,31831.3008,389
3/11/10,12.84,132.3436,10465555456,8709233,0.1402,-17.8044,12.94,12.66,12.664,79.8713,63.63,9543556096,0.0654,0.9299,12.84,12.82,66.9639,0.1865,0.9174,0,7.3426,321000000,1.0249,4.2773,1.4797,39.1905,211.51,270.971,73.6,31831.3008,389
3/12/10,13,130.7537,10584478720,9520479,0.1385,-16.7802,13.06,12.76,12.706,89.6121,64.944,9662478336,0.0809,0.9282,13,12.84,67.5912,0.1895,0.926,0.3312,7.3426,321000000,1.0249,4.2773,1.4797,39.1905,217.68,270.971,73.6,31831.3008,389
3/15/10,13,132.716,10584478720,10012391,0.1385,-16.7802,13.08,12.77,12.735,89.6121,64.944,9662478336,0.0753,0.9288,13,13,68.114,0.1895,0.9331,0.915,7.3426,321000000,1.0249,4.2773,1.4797,39.1905,219.2,270.971,73.6,31831.3008,389
3/16/10,13.18,130.907,10718266368,9229881,0.1366,-15.6279,13.34,13.01,12.79,95.3312,66.4053,9796267008,0.0765,0.9289,13.18,13,67.9572,0.1898,0.931,0,7.3426,321000000,1.0249,4.2773,1.4797,39.1905,217.41,270.971,73.6,31831.3008,389
3/17/10,13.03,132.3722,10606776320,7235472,0.1381,-16.5881,13.25,12.96,12.838,56.4695,64.1018,9684776960,0.0731,0.9286,13.03,13.18,68.3231,0.1853,0.936,0,7.3426,321000000,1.0249,4.2773,1.4797,39.1905,214.42,270.971,73.6,31831.3008,389
3/18/10,13.06,132.0813,10629074944,7053711,0.1378,-16.3961,13.28,13.02,12.884,61.213,64.3576,9707074560,0.071,0.9271,13.06,13.03,68.2185,0.1959,0.9346,0.2755,7.3426,321000000,1.0249,4.2773,1.4797,39.1905,215.12,270.971,73.6,31831.3008,389
3/19/10,12.81,134.6165,10443257856,10408293,0.1405,-17.9964,13.21,12.73,12.897,25.9146,60.6331,9521257472,0.0703,0.9265,12.81,13.06,68.8981,0.1821,0.9439,0.135,7.3426,321000000,1.0249,4.2773,1.4797,39.1905,217.18,270.971,73.6,31831.3008,389
3/22/10,12.93,134.3103,10532449280,7060293,0.1392,-17.2283,13.06,12.71,12.935,47.6497,61.7327,9610449920,0.0712,0.9261,12.93,12.81,68.4276,0.179,0.9374,0,7.3426,321000000,1.0249,4.2773,1.4797,39.1905,215.95,270.971,73.6,31831.3008,389
3/23/10,13.03,133.3141,10606776320,6042491,0.1381,-16.5881,13.08,12.8,12.97,61.6966,62.6326,9684776960,0.0713,0.9261,13.03,12.93,53.7842,0.1826,0.9233,0,7.4364,208000000,1.0308,0.4183,2.9126,38.564,215.56,270.971,73.6,31831.3008,389
3/24/10,13,132.4998,10584478720,5795819,0.1385,-16.7802,13.1,12.84,12.988,55.0496,62.1788,9662478336,0.0717,0.9261,13,13.03,53.7435,0.1802,0.9226,0,7.4364,208000000,1.0308,0.4183,2.9126,38.564,214.6,270.971,73.6,31831.3008,389
3/25/10,13.07,131.808,10636507136,6766058,0.1377,-16.332,13.3,13.03,13.011,67.3581,62.8289,9714506752,0.0689,0.9259,13.07,13,53.5401,0.1807,0.9191,0.3925,7.4364,208000000,1.0308,0.4183,2.9126,38.564,219.51,270.971,73.6,31831.3008,389
3/26/10,13.05,131.9993,10621641728,9135146,0.1379,-16.4601,13.22,12.84,13.016,60.2836,62.5113,9699642368,0.0774,0.9248,13.05,13.07,54.72,0.187,0.9394,0.4562,7.4364,208000000,1.0308,0.4183,2.9126,38.564,220.22,270.971,73.6,31831.3008,389
3/29/10,13.18,133.3926,10718266368,7169514,0.1366,-15.6279,13.26,13.09,13.034,80.3775,63.7435,9796267008,0.0662,0.9257,13.18,13.05,54.1097,0.1849,0.9289,0.8058,7.4364,208000000,1.0308,0.4183,2.9126,38.564,224.9,270.971,73.6,31831.3008,389
3/30/10,13.09,134.2404,10651372544,5799762,0.1375,-16.204,13.26,12.92,13.025,52.693,62.2775,9729372160,0.0647,0.9257,13.09,13.18,54.5165,0.186,0.9359,0,7.4364,208000000,1.0308,0.4183,2.9126,38.564,228.92,270.971,73.6,31831.3008,389
3/31/10,13.22,132.9743,10527996928,8113774,0.1362,-15.3718,13.42,13.06,13.044,72.9096,63.5308,9825997824,0.0672,0.9255,13.22,13.09,54.1097,0.184,0.9289,0,7.4364,208000000,1.0308,0.4183,2.9126,38.564,233.88,271.311,73.6,28666.4004,408
4/1/10,13.21,133.0751,10520564736,7826262,0.1363,-15.4358,13.43,13.1,13.059,69.4834,63.3633,9818564608,0.0664,0.9258,13.21,13.22,54.3131,0.1738,0.9324,0.5201,7.4364,208000000,1.0308,0.4183,2.9126,38.564,232.68,271.311,73.6,28666.4004,408
4/5/10,13.16,131.8547,10483401728,7981882,0.1368,-15.7559,13.37,13.08,13.094,51.3762,62.5107,9781401600,0.0654,0.9256,13.16,13.21,54.2724,0.1727,0.9317,0.1874,7.4364,208000000,1.0308,0.4183,2.9126,38.564,230.89,271.311,73.6,28666.4004,408
4/6/10,13.45,128.996,10698948608,9833041,0.1338,-13.8995,13.45,13.1,13.146,85.1176,65.3112,9996948480,0.0694,0.9257,13.45,13.16,54.9234,0.173,0.9429,0.3723,7.4364,208000000,1.0308,0.4183,2.9126,38.564,228.82,271.311,73.6,28666.4004,408
4/7/10,13.3,122.7385,10587458560,14909454,0.1353,-14.8597,13.47,13.18,13.173,55.3289,62.801,9885458432,0.0681,0.9258,13.3,13.45,55.0861,0.1833,0.9457,0,7.4364,208000000,1.0308,0.4183,2.9126,38.564,228.6,271.311,73.6,28666.4004,408
4/8/10,13.4,121.8562,10661785600,10384433,0.1343,-14.2195,13.55,13.37,13.213,66.9096,63.7615,9959785472,0.0688,0.9258,13.4,13.3,54.4352,0.1845,0.9345,0.0108,7.4364,208000000,1.0308,0.4183,2.9126,38.564,226.27,271.311,73.6,28666.4004,408
4/9/10,13.3,122.7324,10587458560,10548015,0.1353,-14.8597,13.44,13.21,13.236,48.1758,62.1026,9885458432,0.0674,0.9254,13.3,13.4,55.9405,0.1992,0.9603,0.5256,7.4364,208000000,1.0308,0.4183,2.9126,38.564,225.42,271.311,73.6,28666.4004,408
4/12/10,13.35,127.8841,10624622592,8587913,0.1348,-14.5396,13.48,13.26,13.266,57.1697,62.6058,9922622464,0.0612,0.9248,13.35,13.3,55.8998,0.1968,0.9596,0.2741,7.4364,208000000,1.0308,0.4183,2.9126,38.564,227.96,271.311,73.6,28666.4004,408
4/13/10,13.34,128.0338,10617189376,6900449,0.1349,-14.6036,13.43,13.14,13.282,54.3405,62.4343,9915189248,0.0608,0.9248,13.34,13.35,55.2488,0.1925,0.9485,0.2951,7.4364,208000000,1.0308,0.4183,2.9126,38.564,228.98,271.311,73.6,28666.4004,408
4/14/10,13.5,123.6744,10736112640,7696268,0.1333,-13.5794,13.58,13.3,13.323,79.129,64.0639,10034112512,0.0611,0.9249,13.5,13.34,54.6793,0.1971,0.9387,0,7.4364,208000000,1.0308,0.4183,2.9126,38.564,225.19,271.311,73.6,28666.4004,408
4/15/10,13.54,123.3192,10765843456,9572645,0.1329,-13.3233,13.56,13.36,13.355,82.6594,64.4626,10063843328,0.068,0.9253,13.54,13.5,56.7948,0.1964,0.975,0.4145,7.4364,208000000,1.0308,0.4183,2.9126,38.564,218.18,271.311,73.6,28666.4004,408
4/16/10,13.38,124.6981,10646920192,9007161,0.1345,-14.3476,13.53,13.21,13.372,41.024,61.6331,9944920064,0.0701,0.9258,13.38,13.54,55.2082,0.1751,0.9478,0,7.4364,208000000,1.0308,0.4183,2.9126,38.564,219.27,271.311,73.6,28666.4004,408
4/19/10,13.75,125.5745,10929211392,15924031,0.1309,-11.979,13.95,13.5,13.431,78.5323,65.279,10227211264,0.0813,0.927,13.75,13.38,53.6215,0.1743,0.9205,0,7.4364,208000000,1.0308,0.4183,2.9126,38.564,222.33,271.311,73.6,28666.4004,408
4/20/10,13.74,125.6369,10921773056,10433001,0.131,-12.043,13.95,13.5,13.46,76.5584,65.106,10219772928,0.0796,0.9268,13.74,13.75,53.8249,0.1734,0.924,0,7.4364,208000000,1.0308,0.4183,2.9126,38.564,223.63,271.311,73.6,28666.4004,408
4/21/10,13.58,122.9007,10802765824,10537057,0.1325,-13.0673,13.82,13.4,13.488,47.752,62.3705,10100765696,0.0773,0.9268,13.58,13.74,54.5979,0.1628,0.9373,0,7.4364,208000000,1.0308,0.4183,2.9126,38.564,227.05,271.311,73.6,28666.4004,408
4/22/10,13.44,120.4141,10698634240,11900719,0.1339,-13.9635,13.68,13.221,13.492,31.9657,60.0854,9996634112,0.0816,0.9259,13.44,13.58,53.6215,0.1639,0.9205,0,7.4364,208000000,1.0308,0.4183,2.9126,38.564,225.71,271.311,73.6,28666.4004,408
4/23/10,13.96,116.2462,11085408256,9828160,0.1289,-10.6347,13.97,13.45,13.558,76.0599,65.011,10383408128,0.082,0.9263,13.96,13.44,54.5165,0.1672,0.9359,0.4252,7.4364,208000000,1.0308,0.4183,2.9126,38.564,225.03,271.311,73.6,28666.4004,408
4/26/10,13.57,121.6876,10795327488,14975897,0.1326,-13.1313,13.97,13.53,13.58,43.9873,59.3304,10093327360,0.0677,0.926,13.57,13.96,52.9299,0.1664,0.9086,0,7.4364,208000000,1.0308,0.4183,2.9126,38.564,225.4,271.311,73.6,28666.4004,408
4/27/10,13.18,124.9666,10513816576,13680805,0.1366,-15.6279,13.61,13.14,13.564,26.9446,54.412,9811816448,0.066,0.9266,13.18,13.57,53.0112,0.1682,0.91,0,7.4364,208000000,1.0308,0.4183,2.9126,38.564,228.12,271.311,73.6,28666.4004,408
