Date,Last Price,Bloomberg Issuer Default Risk Implied CDS Spread,Enterprise Value,Volume,Dividend Indicated Yld - Gross,Cumulative Total Return,High Price,Low Price,Moving Average 10 Day,RSI 3 Day,RSI 30 Day,Current Market Cap,Overridable Alpha,Overridable Adjusted Beta,Last Price,Price Earnings Ratio,Alpha for Beta Plus Minus,Price to Free Cash Flow,Price to Sales Ratio,News Sentiment - Daily Average,Twitter Sentiment Daily Average,Book Value per Share,EBITDA,Quick Ratio,Profit Margin,Return on Invested Capital,Total Debts to Total Capital
12/31/2014,104.57,13.5962,2.78E+11,6202118,2.6776,123.7742,106.11,104.54,105.236,32.2404,47.6233,2.93E+11,0.0214,0.8788,104.57,17.8165,-0.0033,20.3808,4.0479,,-0.0626,,,,,,
1/2/2015,104.52,13.6384,2.78E+11,5756961,2.6789,123.6672,105.55,104.13,105.281,30.9705,47.5253,2.93E+11,0.0227,0.8858,104.52,17.5737,-0.0047,20.103,3.9927,0.1063,0.5529,,,,,,
1/5/2015,103.79,13.2973,2.76E+11,8079279,2.6978,122.105,104.73,103.682,104.979,16.6278,46.0925,2.91E+11,0.0232,0.881,103.79,17.5134,-0.007,20.0341,3.979,0.3086,-0.2441,,,,,,
1/6/2015,103.28,13.3361,2.75E+11,7428022,2.7111,121.0136,104.99,102.94,104.752,11.1948,45.1096,2.89E+11,0.0237,0.8804,103.28,17.5436,-0.0057,20.0685,3.9859,0.5896,0.0195,,,,,,
1/7/2015,105.56,13.1652,2.81E+11,7931714,2.6525,125.8927,105.83,103.81,104.634,72.1709,50.0368,2.95E+11,0.0258,0.884,105.56,17.4163,-0.0062,19.923,3.9569,0.2279,0.0246,,,,,,
1/8/2015,106.39,13.1046,2.83E+11,9925854,2.6318,127.6689,106.49,105.75,104.845,79.7597,51.6706,2.98E+11,0.0242,0.881,106.39,17.1634,-0.0052,19.6337,3.8995,,-0.0314,,,,,,
1/9/2015,104.94,13.2146,2.79E+11,7364760,2.6682,124.5659,106.5,104.75,104.88,46.5183,48.7875,2.94E+11,0.0222,0.8826,104.94,17.423,-0.0073,19.9306,3.9585,0.107,-0.0043,,,,,,
1/12/2015,104.58,13.1708,2.78E+11,6838966,2.6774,123.7956,105.82,104.3,104.832,40.2683,48.0982,2.93E+11,0.0218,0.8821,104.58,16.9625,-0.0159,19.4038,3.8538,0.1284,0.0323,,,,,,
1/13/2015,104.76,13.1573,2.79E+11,10155188,2.6728,124.1808,106.33,104.24,104.775,45.7363,48.4748,2.93E+11,0.0225,0.8818,104.76,17.0646,-0.0154,19.5207,3.877,0.148,0.031,,,,,,
1/14/2015,104,13.2144,2.77E+11,8887694,2.6923,122.5544,104.43,103.51,104.639,28.9512,46.9859,2.91E+11,0.022,0.8822,104,17.3761,-0.0171,19.877,3.9478,0.0759,-0.0093,,,,,,
1/15/2015,102.49,13.3302,2.73E+11,10834811,2.732,119.3231,103.93,101.95,104.431,13.8274,44.1959,2.87E+11,0.0211,0.8841,102.49,17.1149,-0.0199,19.5781,3.8885,,0,,,,,,
1/16/2015,104.04,13.5352,2.77E+11,14092276,2.6913,122.64,104.62,102,104.383,52.2415,47.5059,2.91E+11,0.0212,0.8854,104.04,17.1249,-0.0223,19.5896,3.8907,0.2896,-0.0078,,,,,,
1/20/2015,101.29,16.2896,2.69E+11,20467800,2.7643,116.7551,102.05,100.26,104.133,23.8944,42.8419,2.84E+11,0.0177,0.8858,101.29,17.0964,-0.0235,19.5571,3.8843,0.1177,0.0539,,,,,,
1/21/2015,101.9,16.2216,2.71E+11,11702890,2.7478,118.0605,102.1,100.4,103.995,35.5334,44.1012,2.85E+11,0.018,0.886,101.9,16.9943,-0.0241,19.4402,3.8611,0.3265,0.0114,,,,,,
1/22/2015,103.76,16.0189,2.76E+11,9036608,2.6985,122.0408,103.83,101.57,103.815,62.0668,47.7335,2.90E+11,0.0189,0.888,103.76,17.145,-0.0254,19.6126,3.8953,0.3721,0.1097,,,,,,
1/23/2015,102.2,16.5315,2.72E+11,10125960,2.7397,118.7025,102.97,101.9397,103.396,40.8926,45.186,2.86E+11,0.0165,0.8897,102.2,16.7699,-0.0238,19.1835,3.8101,0.0056,0.0282,,,,,,
1/26/2015,102.26,15.3542,2.72E+11,8962787,2.7381,118.8309,102.45,101.21,103.128,42.0335,45.3022,2.86E+11,0.0148,0.8887,102.26,16.8854,-0.0227,19.3157,3.8363,0.2053,0.02,,,,,,
1/27/2015,102.09,15.3724,2.71E+11,10160531,2.7427,118.4671,102.7671,100.93,102.879,38.8468,45.0225,2.86E+11,0.017,0.8854,102.09,17.1584,-0.0237,19.6279,3.8984,0.4529,0.0778,,,,,,
1/28/2015,101.48,15.4384,2.70E+11,9053222,2.7592,117.1617,102.93,101.44,102.551,27.5889,44.0141,2.84E+11,0.0182,0.8836,101.48,16.9742,-0.0258,19.4172,3.8565,0.069,0.044,,,,,,
1/29/2015,102.38,15.3413,2.72E+11,7569330,2.7349,119.0877,102.46,100.67,102.389,55.8836,45.8648,2.87E+11,0.0171,0.883,102.38,17.1584,-0.0261,19.6279,3.8984,0.2336,0.0235,,,,,,
1/30/2015,100.14,15.5879,2.66E+11,10676345,2.7961,114.2942,102,100.09,102.154,22.728,42.2674,2.80E+11,0.0148,0.8868,100.14,16.9306,-0.0337,19.3674,3.8466,,0.1222,,,,,,
2/2/2015,100.83,14.9754,2.68E+11,8990701,2.777,115.7708,100.85,99.38,101.833,39.3534,43.6752,2.82E+11,0.0131,0.8893,100.83,16.7096,-0.0354,19.1145,3.7964,0.1465,0.1059,,,,,,
2/3/2015,102.46,14.8012,2.72E+11,10005207,2.7328,119.2589,102.56,101.12,101.95,65.5885,46.8428,2.87E+11,0.0138,0.8906,102.46,16.805,-0.035,19.2237,3.8181,0.4426,-0.0923,,,,,,
2/4/2015,101.36,14.9185,2.69E+11,9514074,2.7624,116.9049,102.45,101.02,101.896,45.6142,45.0732,2.84E+11,0.0122,0.8915,101.36,16.8101,-0.0347,19.2295,3.8192,0.3996,-0.0732,,,,,,
2/5/2015,102.46,14.8014,2.72E+11,6642224,2.7328,119.2589,102.56,101.46,101.766,62.6679,47.139,2.87E+11,0.0128,0.8924,102.46,16.4852,-0.0352,18.8578,3.7454,0.1313,0.0126,,,,,,
2/6/2015,101.1,14.9398,2.69E+11,9215663,2.7695,116.3486,102.45,100.83,101.656,39.6249,44.9755,2.83E+11,0.0088,0.8935,101.1,16.6828,-0.0321,19.0839,3.7903,,-0.0128,,,,,,
2/9/2015,99.78,14.5825,2.65E+11,9851745,2.8062,113.5238,101.06,99.1,101.408,25.8087,42.9942,2.79E+11,0.0074,0.8943,99.78,16.8201,-0.0328,19.241,3.8215,-0.049,-0.091,,,,,,
2/10/2015,100.35,14.5208,2.67E+11,12275450,2.7902,114.7436,100.7,99.425,101.234,39.4775,44.0944,2.81E+11,0.0068,0.8935,100.35,16.7397,-0.0348,19.149,3.8032,-0.0798,-0.0807,,,,,,
2/11/2015,100.38,14.2147,2.67E+11,8177011,2.7894,114.8078,100.79,99.95,101.124,40.3451,44.153,2.81E+11,0.0068,0.8935,100.38,16.8637,-0.0311,19.2908,3.8314,-0.1329,-0.2396,,,,,,
2/12/2015,98.44,14.4236,2.61E+11,25835156,2.8444,110.6563,100.54,97.15,100.73,16.8763,41.2561,2.76E+11,0.0013,0.8873,98.44,16.79,-0.032,19.2065,3.8147,0.2371,0.045,,,,,,
2/13/2015,99.62,14.6744,2.65E+11,11153595,2.8107,113.1814,99.67,98.33,100.678,45.6966,43.5851,2.79E+11,0.0034,0.888,99.62,16.7766,-0.0315,19.1912,3.8116,,0.4152,,,,,,
2/17/2015,100.44,14.0731,2.67E+11,8627082,2.7877,114.9362,100.48,99.12,100.639,60.1123,45.1485,2.81E+11,0.0025,0.8877,100.44,16.8637,-0.0305,19.2908,3.8314,,0.0508,,,,,,
2/18/2015,99.96,14.1239,2.65E+11,7878157,2.8011,113.909,100.94,99.38,100.389,48.7493,44.4034,2.80E+11,0.0016,0.8878,99.96,16.9491,-0.0279,19.3885,3.8508,0.0286,0.0394,,,,,,
2/19/2015,100.7,14.0456,2.68E+11,10028180,2.7805,115.4926,100.84,99.61,100.323,64.3382,45.8292,2.82E+11,0.0033,0.8874,100.7,17.2153,-0.0205,19.6931,3.9113,-0.0583,0.067,,,,,,
2/20/2015,100.26,14.0963,2.66E+11,10085673,2.7927,116.049,100.366,99.11,100.103,50.6087,45.1175,2.81E+11,0.0001,0.8882,100.26,17.1668,-0.0213,19.6375,3.9003,,-0.069,,,,,,
2/23/2015,100.18,13.8152,2.66E+11,6878246,2.795,115.8766,100.77,99.8,100.011,47.8253,44.9861,2.80E+11,-0.0007,0.8959,100.18,17.2857,-0.0229,19.7735,3.9273,,0.0027,,,,,,
2/24/2015,100.7,13.8308,2.66E+11,6588073,2.7805,116.9971,101.05,100,100.103,66.0372,46.0428,2.80E+11,-0.0001,0.896,100.7,17.1383,-0.0242,19.605,3.8938,,0.0205,,,,,,
2/25/2015,101.21,13.7778,2.67E+11,9683963,2.7665,118.0961,101.29,100.16,100.189,77.5603,47.0742,2.81E+11,0.001,0.8958,101.21,17.0227,-0.025,19.4728,3.8675,-0.1375,-0.1065,,,,,,
2/26/2015,102.8,13.6159,2.72E+11,11437890,2.7237,121.5224,103.18,101.22,100.431,91.3249,50.1475,2.86E+11,0.005,0.8952,102.8,17.1684,-0.0219,19.6394,3.9006,0.2053,0.0862,,,,,,
2/27/2015,102.51,13.6465,2.71E+11,8500014,2.7314,120.8975,103.33,102.48,100.838,78.2013,49.6041,2.85E+11,0.0055,0.8963,102.51,16.7649,-0.0181,19.1778,3.8089,0.1429,-0.2885,,,,,,
3/2/2015,103.22,13.2646,2.73E+11,7277612,2.7127,122.4274,103.41,102.7,101.198,85.7313,50.9504,2.87E+11,0.0046,0.8959,103.22,16.857,-0.0193,19.2831,3.8299,,0.21,,,,,,
3/3/2015,102.34,13.3521,2.70E+11,6419659,2.736,120.5311,103.1,101.81,101.388,52.2046,49.263,2.85E+11,0.0036,0.8965,102.34,16.6677,-0.0201,19.0666,3.7869,0.1102,0.0197,,,,,,
3/4/2015,101.65,13.4217,2.68E+11,8665474,2.7545,119.0443,102.12,101.17,101.557,35.7579,47.9742,2.83E+11,0.003,0.8969,101.65,16.4651,-0.0242,18.8349,3.7408,0.029,0.0556,,,,,,
3/5/2015,102.52,13.3342,2.71E+11,8042336,2.7312,120.919,103.21,102,101.739,59.7441,49.6909,2.85E+11,0.0048,0.8975,102.52,16.718,-0.0263,19.1241,3.7983,0.0599,0.0214,,,,,,
3/6/2015,100.11,13.9205,2.64E+11,9287621,2.7969,115.7257,102.43,99.88,101.724,23.416,45.3981,2.78E+11,0.003,0.9019,100.11,16.6141,-0.0261,19.0053,3.7747,0.2454,0.0259,,,,,,
3/9/2015,100.66,13.5346,2.66E+11,5701061,2.7816,116.9109,100.92,99.76,101.772,36.6107,46.4895,2.80E+11,0.0024,0.9018,100.66,16.9239,-0.0292,19.3597,3.8451,,0.0014,,,,,,
3/10/2015,99.53,13.6534,2.62E+11,8735743,2.8132,114.4759,100.44,99.51,101.655,23.9134,44.595,2.77E+11,0.0031,0.9004,99.53,16.728,-0.032,19.1356,3.8006,0.0974,-0.0294,,,,,,
3/11/2015,98.32,13.7834,2.59E+11,9138141,2.8478,111.8685,99.83,98.22,101.366,15.3581,42.6689,2.73E+11,0.001,0.9011,98.32,16.9909,-0.0328,19.4364,3.8603,-0.3347,-0.0034,,,,,,
3/12/2015,99.83,14.0307,2.63E+11,8317996,2.8048,115.1224,100.24,98.83,101.069,49.307,45.6967,2.78E+11,0.0011,0.9027,99.83,17.0294,-0.0322,19.4804,3.8691,0.2708,-0.007,,,,,,
3/13/2015,99.21,14.1003,2.62E+11,7821813,2.8223,113.7863,100.05,98.6393,100.739,39.5396,44.6941,2.76E+11,0.0011,0.9029,99.21,17.1483,-0.0324,19.6164,3.8961,-0.2995,0.0895,,,,,,
3/16/2015,101.06,13.6148,2.67E+11,7726509,2.7706,117.7729,101.07,99.74,100.523,67.9532,48.2021,2.81E+11,0.0014,0.905,101.06,17.2455,-0.0307,19.7276,3.9181,0.2384,0.0002,,,,,,
3/17/2015,99.89,13.9915,2.63E+11,7301526,2.8031,115.2517,100.52,99.41,100.278,46.9997,46.2815,2.78E+11,-0.0004,0.9059,99.89,17.0747,-0.0316,19.5322,3.8793,0.169,0.0302,,,,,,
3/18/2015,101.46,13.8232,2.68E+11,7972458,2.7597,118.6348,101.74,99.13,100.259,67.297,49.097,2.82E+11,0.0005,0.9074,101.46,16.8034,-0.0309,19.2218,3.8177,0.1721,-0.0049,,,,,,
3/19/2015,101.69,13.7994,2.68E+11,6863107,2.7535,119.1304,101.955,100.91,100.176,69.8355,49.4981,2.83E+11,0.0013,0.9067,101.69,16.7699,-0.0313,19.1835,3.8101,0.0758,-0.0463,,,,,,
3/20/2015,102.4,13.7283,2.70E+11,12433761,2.7344,120.6604,102.9,101.76,100.405,77.8109,50.7378,2.85E+11,0.0008,0.9063,102.4,16.9469,-0.0339,20.5103,3.8417,0.079,0.0176,,,,,,
3/23/2015,102.98,13.5718,2.72E+11,9015961,2.719,121.9103,103.35,102.23,100.637,83.2406,51.7389,2.86E+11,0.0009,0.9059,102.98,17.5938,0.0104,20.126,3.9973,,0.0081,24.4528,6240999936,1.7978,24.8647,17.3455,21.8545
3/24/2015,101.96,13.6768,2.69E+11,8390708,2.7462,119.7123,103.23,101.93,100.88,50.5867,49.8942,2.84E+11,-0.0001,0.9067,101.96,17.1513,-0.0365,20.7576,3.8881,-0.6625,-0.2303,,,,,,
3/25/2015,100.34,13.8479,2.65E+11,8444099,2.7905,116.2214,102.5,100.34,101.082,26.149,47.1332,2.79E+11,-0.0008,0.9079,100.34,16.9908,-0.0366,20.5634,3.8517,-0.1834,0.0187,,,,,,
3/26/2015,100.14,13.8695,2.64E+11,9972373,2.7961,115.7904,100.81,99.56,101.113,24.0018,46.8024,2.78E+11,-0.0023,0.9065,100.14,16.7459,-0.0398,20.2671,3.7962,0.7694,0.0122,,,,,,
3/27/2015,100.34,13.8448,2.67E+11,5847382,2.7905,116.2214,100.95,100.15,101.226,32.3361,47.1859,2.79E+11,-0.0034,0.9067,100.34,16.8287,-0.0402,20.3672,3.8149,0.1043,0.0851,,,,,,
3/30/2015,101.55,13.664,2.70E+11,6061170,2.7573,118.8288,101.86,100.76,101.275,66.0867,49.4654,2.82E+11,-0.005,0.9083,101.55,16.7476,-0.0392,20.2691,3.7966,0.1833,-0.0106,,,,,,
3/31/2015,100.6,13.7639,2.67E+11,8027954,2.7833,116.7816,101.49,100.59,101.346,41.6313,47.7901,2.80E+11,-0.0053,0.9086,100.6,16.9064,-0.0348,20.4612,3.8326,0.5678,0.3251,,,,,,
4/1/2015,99.15,13.9883,2.63E+11,11368126,2.824,113.657,100.46,98.61,101.115,22.5373,45.3642,2.76E+11,-0.0076,0.9099,99.15,16.9165,-0.0353,20.4735,3.8348,0.4818,-0.244,,,,,,
4/2/2015,99.64,13.9348,2.65E+11,6097146,2.8101,114.7129,99.99,98.89,100.91,37.1492,46.3168,2.77E+11,-0.0082,0.9094,99.64,17.1141,-0.034,20.7127,3.8796,0.5501,0.0634,,,,,,
4/6/2015,99.16,14.0115,2.63E+11,9697623,2.8237,113.6786,99.56,98.04,100.586,29.0871,45.5126,2.76E+11,-0.0074,0.9106,99.16,17.2374,-0.0342,20.8619,3.9076,0.2232,-0.1824,,,,,,
4/7/2015,100.1,13.9099,2.66E+11,7900303,2.7972,115.7042,100.87,99.433,100.298,56.6944,47.3641,2.78E+11,-0.005,0.9098,100.1,16.9824,-0.036,20.5532,3.8498,,0.0103,,,,,,
4/8/2015,100.16,13.9043,2.66E+11,7354110,2.7955,115.8335,100.45,99.6,100.118,58.2505,47.4819,2.79E+11,-0.0054,0.9097,100.16,16.9773,-0.0366,20.5471,3.8486,0.1151,0.0838,,,,,,
4/9/2015,101.33,13.7805,2.69E+11,8073887,2.7632,118.3547,101.65,100.33,100.217,79.6454,49.7511,2.82E+11,-0.0043,0.9103,101.33,16.9908,-0.0373,20.5634,3.8517,0.2093,0.0327,,,,,,
4/10/2015,102.06,13.3921,2.71E+11,6786456,2.7435,119.9278,102.14,100.93,100.409,86.2432,51.1144,2.84E+11,-0.003,0.9119,102.06,16.854,-0.0381,20.3979,3.8207,0.4876,0.0115,,,,,,
4/13/2015,100.55,13.3797,2.67E+11,10753497,2.7847,116.6739,101.98,100.55,100.43,42.9982,48.3097,2.80E+11,-0.0089,0.9184,100.55,16.8186,-0.0351,20.355,3.8126,0.7718,0.1641,,,,,,
4/14/2015,100.52,13.5565,2.67E+11,9322175,2.7855,116.6092,101.46,100.185,100.327,42.3652,48.2553,2.80E+11,-0.0092,0.9183,100.52,16.925,-0.0347,20.4837,3.8368,,0.0159,,,,,,
4/15/2015,100.6,13.548,2.67E+11,8237103,2.7833,116.7816,101.24,100.33,100.327,45.5707,48.4156,2.80E+11,-0.0099,0.9179,100.6,16.9402,-0.0337,20.5021,3.8402,0.2326,0.0143,,,,,,
4/16/2015,99.79,13.6334,2.65E+11,7324783,2.8059,115.0362,100.3199,99.77,100.391,24.7037,46.894,2.77E+11,-0.0128,0.9152,99.79,16.9621,-0.0343,20.5287,3.8452,-0.0069,0.0545,,,,,,
4/17/2015,99.58,13.6558,2.65E+11,11084248,2.8118,114.5836,99.8515,99.11,100.385,20.9695,46.502,2.77E+11,-0.0152,0.9196,99.58,16.9672,-0.035,20.5348,3.8463,-0.0845,0.0388,,,,,,
4/20/2015,100.21,13.5812,2.66E+11,6668541,2.7941,115.9412,100.88,100.05,100.49,52.9638,47.8547,2.79E+11,-0.0165,0.9171,100.21,17.0719,-0.0276,20.6616,3.8701,0.0676,0.0053,,,,,,
4/21/2015,100.3,13.5717,2.67E+11,6532698,2.7916,116.1352,100.99,100.16,100.51,56.7185,48.0488,2.79E+11,-0.016,0.917,100.3,16.9875,-0.0298,20.5594,3.8509,0.3214,-0.0005,,,,,,
4/22/2015,100.43,13.5563,2.67E+11,4764283,2.788,116.4153,100.8,99.96,100.537,63.1005,48.3362,2.79E+11,-0.0165,0.9166,100.43,17.0145,-0.03,20.5921,3.8571,0.1673,0.1504,,,,,,
4/23/2015,100.46,13.5531,2.67E+11,7351494,2.9863,116.4799,100.82,99.91,100.45,64.8924,48.4043,2.79E+11,-0.0166,0.917,100.46,16.9554,-0.0301,20.5205,3.8437,0.1143,0.0652,,,,,,
4/24/2015,101.08,13.4887,2.69E+11,6566915,2.9679,117.816,101.529,100,100.352,85.9874,49.8192,2.81E+11,-0.0133,0.917,101.08,16.7544,-0.028,20.2773,3.7981,0.2283,0.0009,,,,,,
4/27/2015,100.58,13.4573,2.67E+11,9113861,2.9827,116.7385,101.6,100.47,100.355,49.7942,48.705,2.80E+11,-0.0147,0.9167,100.58,16.9115,-0.0278,20.4674,3.8337,0.103,0.007,,,,,,
4/28/2015,100.74,13.4407,2.68E+11,7484612,2.978,117.0833,100.9455,99.31,100.377,58.2328,49.082,2.80E+11,-0.0149,0.9167,100.74,16.9486,-0.0228,20.5123,3.8421,,0.0003,,,,,,
4/29/2015,100.39,13.4775,2.67E+11,8926249,2.9883,116.3291,100.61,99.9,100.356,37.5329,48.279,2.79E+11,-0.0149,0.9167,100.39,16.8051,-0.0229,20.3386,3.8096,-0.6431,0.0154,,,,,,
4/30/2015,99.2,13.603,2.63E+11,10170628,3.0242,113.7648,100.15,98.77,100.297,13.3432,45.6522,2.76E+11,-0.0143,0.9177,99.2,16.7493,-0.0227,20.2711,3.7969,0.3357,0.0068,,,,,,
5/1/2015,100.13,13.5331,2.65E+11,6255973,2.9961,115.7688,100.39,99.62,100.352,50.6375,47.9421,2.78E+11,-0.0136,0.9169,100.13,16.8321,-0.0233,20.3713,3.8157,-0.7781,0.0049,,,,,,
5/4/2015,100.35,13.4143,2.66E+11,5532387,2.9895,116.2429,100.55,100.16,100.366,57.1771,48.4734,2.78E+11,-0.011,0.9172,100.35,17.1378,-0.0237,20.7413,3.885,0.4346,0.0867,,,,,,
5/5/2015,99.5,13.5036,2.64E+11,8828129,3.0151,114.4112,100.29,99.29,100.286,32.344,46.5736,2.76E+11,-0.0105,0.9166,99.5,17.0635,-0.0251,20.6513,3.8682,,0.0107,,,,,,
5/6/2015,99.17,13.5336,2.63E+11,8030769,3.0251,113.7001,99.87,98.66,100.16,25.8147,45.8518,2.75E+11,-0.0104,0.9165,99.17,16.9689,-0.026,20.5369,3.8467,0.1246,0.0409,,,,,,
5/7/2015,99.66,13.4816,2.64E+11,6401552,3.0102,114.756,100,98.91,100.08,48.8242,47.1108,2.76E+11,-0.0111,0.916,99.66,16.9824,-0.0254,20.5532,3.8498,0.0871,0.0205,,,,,,
5/8/2015,101.47,13.294,2.69E+11,7508622,2.9565,118.6564,101.67,100.443,100.119,81.1754,51.4263,2.81E+11,-0.0092,0.9185,101.47,17.1986,-0.0255,20.8149,3.8988,0.6208,0.0065,,,,,,
5/11/2015,101.03,13.291,2.68E+11,5698884,2.9694,117.7082,101.66,101.01,100.164,65.9689,50.3923,2.80E+11,-0.01,0.9181,101.03,17.278,-0.0243,20.9109,3.9168,0.287,0.0616,,,,,,
5/12/2015,100.47,13.3488,2.66E+11,6903070,2.986,116.5015,101.05,100.28,100.137,48.5913,49.0927,2.79E+11,-0.0105,0.9184,100.47,17.4671,-0.0223,21.1399,3.9597,,0.0514,,,,,,
5/13/2015,100.55,13.3387,2.66E+11,5826750,2.9836,116.6739,101.13,100.47,100.153,51.3381,49.286,2.79E+11,-0.0103,0.9183,100.55,17.5583,-0.0197,21.2503,3.9803,-0.1584,0.0122,,,,,,
5/14/2015,101.83,13.2076,2.70E+11,5454009,2.9461,119.4321,101.87,100.95,100.416,78.6791,52.2846,2.82E+11,-0.0105,0.9182,101.83,17.4975,-0.0207,21.1767,3.9666,0.5834,0.032,,,,,,
5/15/2015,102.3,13.1602,2.71E+11,6023543,2.9326,120.4449,102.32,101.67,100.633,83.7178,53.3328,2.84E+11,-0.0103,0.9178,102.3,17.2982,-0.0274,20.9355,3.9214,-0.0946,0.0144,,,,,,
5/18/2015,103.42,13.285,2.74E+11,10479584,2.9008,122.8584,104.34,102.32,100.94,91.1737,55.7301,2.87E+11,-0.0088,0.9191,103.42,17.1175,-0.0309,20.7168,3.8804,0.4719,0.0038,,,,,,
5/19/2015,103.96,13.2313,2.76E+11,7724081,2.8857,124.022,104.12,103.2549,101.386,93.3695,56.836,2.88E+11,-0.0076,0.9189,103.96,17.028,-0.026,20.6084,3.8601,,-0.0002,,,,,,
5/20/2015,103.6,13.2728,2.75E+11,7146547,2.8958,123.2463,104.48,103.31,101.829,74.7684,55.8734,2.87E+11,-0.0082,0.919,103.6,17.0804,-0.0259,20.6718,3.872,0.1898,-0.0017,,,,,,
5/21/2015,102.42,13.3919,2.72E+11,6875627,2.9291,122.3197,103.3007,102.34,102.105,37.7714,52.8389,2.84E+11,-0.0118,0.9182,102.42,17.0837,-0.0253,20.6759,3.8728,0.1555,0.1101,,,,,,
5/22/2015,101.35,13.5022,2.69E+11,6216965,2.96,119.9971,102.41,101.33,102.093,22.5765,50.2775,2.81E+11,-0.0148,0.9201,101.35,16.9132,-0.0237,20.4694,3.8341,0.1846,0.0439,,,,,,
5/26/2015,100.82,13.2839,2.67E+11,7918872,2.9756,118.8466,101.55,100.58,102.072,17.3813,49.0589,2.80E+11,-0.0115,0.9174,100.82,16.8963,-0.0268,20.449,3.8303,0.1953,0.0037,,,,,,
5/27/2015,101.13,13.2506,2.68E+11,9297934,2.9665,119.5195,101.41,100.8,102.138,31.2595,49.7951,2.80E+11,-0.0123,0.9164,101.13,16.8861,-0.0266,20.4367,3.828,,0.0391,,,,,,
5/28/2015,101.15,13.2487,2.68E+11,5700051,2.9659,119.5629,101.7,100.81,102.198,32.3591,49.8435,2.80E+11,-0.0121,0.9163,101.15,16.9047,-0.0268,20.4592,3.8322,0.2817,-0.0098,,,,,,
5/29/2015,100.14,13.3545,2.65E+11,9957798,2.9958,117.3706,101.62,99.83,102.029,14.6309,47.4544,2.78E+11,-0.0095,0.914,100.14,16.7595,-0.0264,20.2834,3.7992,0.3034,0.0094,,,,,,
6/1/2015,100.04,13.1293,2.65E+11,7298085,2.9988,117.1535,100.6,99.72,101.803,13.53,47.2226,2.77E+11,-0.0085,0.9104,100.04,16.6514,-0.0272,20.1526,3.7747,0.1285,0.0108,,,,,,
6/2/2015,99.98,13.1357,2.65E+11,8312446,3.0006,117.0233,100.24,99.1,101.459,12.6719,47.0798,2.77E+11,-0.0085,0.9104,99.98,16.545,-0.0301,20.0238,3.7506,0.0481,0.0025,,,,,,
6/3/2015,100.09,13.1211,2.65E+11,5375153,2.9973,117.262,100.43,99.84,101.072,25.6412,47.3815,2.78E+11,-0.0086,0.9104,100.09,16.5872,-0.029,20.0749,3.7602,0.044,-0.0355,,,,,,
6/4/2015,99.23,13.2125,2.63E+11,8057860,3.0233,115.3953,100.47,99.06,100.635,9.3525,45.2931,2.75E+11,-0.0083,0.9103,99.23,16.7003,-0.0284,20.2119,3.7858,0.2639,-0.0071,,,,,,
6/5/2015,98.59,13.2816,2.61E+11,7557268,3.0429,114.006,99.05,98.2,100.252,5.4721,43.8067,2.73E+11,-0.011,0.9131,98.59,16.7611,-0.0275,20.2855,3.7996,0.295,0.0025,,,,,,
6/8/2015,97.96,13.5934,2.59E+11,7054613,3.0625,112.6385,98.98,97.96,99.913,3.3933,42.3901,2.72E+11,-0.0111,0.9147,97.96,16.6108,-0.0276,20.1035,3.7655,0.1195,-0.0082,,,,,,
6/9/2015,98.21,13.5656,2.60E+11,7844315,3.0547,113.1812,98.54,97.8,99.652,21.2099,43.1448,2.72E+11,-0.0106,0.9147,98.21,16.4656,-0.0296,19.9277,3.7326,0.0876,0.006,,,,,,
6/10/2015,98.88,13.4898,2.62E+11,10025139,3.034,114.6355,99.55,98.2,99.427,54.7544,45.1376,2.74E+11,-0.0113,0.9136,98.88,16.6125,-0.0289,20.1056,3.7659,,0.019,,,,,,
6/11/2015,99.24,13.4506,2.63E+11,6175188,3.023,115.417,99.8,98.83,99.236,66.3135,46.1859,2.75E+11,-0.0116,0.9147,99.24,16.675,-0.0281,20.1812,3.7801,0.2569,0.0103,,,,,,
6/12/2015,98.35,13.5481,2.60E+11,8717217,3.0503,113.4851,99.229,98.12,99.057,34.0526,44.0339,2.73E+11,-0.0114,0.9144,98.35,16.9503,-0.0286,20.5144,3.8425,0.504,0.0033,,,,,,
6/15/2015,97.49,13.638,2.58E+11,6833452,3.0772,111.6183,97.87,97.01,98.802,19.9706,42.0743,2.70E+11,-0.014,0.915,97.49,16.8659,-0.0296,20.4122,3.8234,-0.1407,-0.0307,,,,,,
6/16/2015,98.36,13.5412,2.60E+11,6049522,3.05,113.5068,98.49,97.1,98.64,50.8273,44.652,2.73E+11,-0.0133,0.9156,98.36,16.9047,-0.0322,20.4592,3.8322,0.1678,-0.004,,,,,,
6/17/2015,98.73,13.5005,2.61E+11,6155753,3.0386,114.3099,99.1199,98.15,98.504,60.5345,45.7148,2.74E+11,-0.0128,0.9157,98.73,16.8524,-0.0336,20.3958,3.8203,0.1588,-0.02,,,,,,
6/18/2015,100.36,13.3248,2.66E+11,8815756,2.9892,117.8481,100.55,98.71,98.617,82.8746,50.0831,2.78E+11,-0.0118,0.9173,100.36,16.7764,-0.0334,20.3039,3.8031,0.5902,0.0244,,,,,,
6/19/2015,99.86,13.3781,2.65E+11,11653584,3.0042,116.7628,100.2,99.78,98.744,65.7495,48.8361,2.77E+11,-0.0106,0.9154,99.86,16.7409,-0.0331,20.2609,3.795,0.1538,0.0454,,,,,,
